utc,value,local,mo,hr,dofw,pv,trend,lag,iso,tmpf
2023-01-16 14:00:00+00:00,0.592722,2023-01-16 06:00:00-08:00,1,6,0,0.0,0.16738776,0.61187,2480.0,33.1
2023-01-16 15:00:00+00:00,0.653017,2023-01-16 07:00:00-08:00,1,7,0,0.0,0.16738812,0.651184,2705.0,37.0
2023-01-16 16:00:00+00:00,0.671105,2023-01-16 08:00:00-08:00,1,8,0,0.001911689023321206,0.16738848,0.658425,2866.0,37.9
2023-01-16 17:00:00+00:00,0.661164,2023-01-16 09:00:00-08:00,1,9,0,0.11667509718205452,0.16738884,0.641585,2944.0,39.0
2023-01-16 18:00:00+00:00,0.64284,2023-01-16 10:00:00-08:00,1,10,0,0.2526296281533859,0.1673892,0.579625,2935.0,39.9
2023-01-16 19:00:00+00:00,0.629242,2023-01-16 11:00:00-08:00,1,11,0,0.3497853879910664,0.16738956,0.61785,2881.0,39.9
2023-01-16 20:00:00+00:00,0.593312,2023-01-16 12:00:00-08:00,1,12,0,0.39696845987327595,0.16738992,0.584891,2829.0,41.0
2023-01-16 21:00:00+00:00,0.479483,2023-01-16 13:00:00-08:00,1,13,0,0.3901087453071238,0.16739028,0.560618,2789.0,44.1
2023-01-16 22:00:00+00:00,0.491793,2023-01-16 14:00:00-08:00,1,14,0,0.32977216952008437,0.16739064,0.539751,2780.0,46.9
2023-01-16 23:00:00+00:00,0.581497,2023-01-16 15:00:00-08:00,1,15,0,0.22135569368541094,0.167391,0.594074,2767.0,48.0
2023-01-17 00:00:00+00:00,0.625772,2023-01-16 16:00:00-08:00,1,16,0,0.07979926566153327,0.16739136,0.647823,2801.0,46.0
2023-01-17 01:00:00+00:00,0.647998,2023-01-16 17:00:00-08:00,1,17,0,0.0,0.16739172,0.650093,2937.0,45.0
2023-01-17 02:00:00+00:00,0.641239,2023-01-16 18:00:00-08:00,1,18,0,0.0,0.16739208,0.646649,3085.0,44.1
2023-01-17 03:00:00+00:00,0.637895,2023-01-16 19:00:00-08:00,1,19,0,0.0,0.16739244,0.619237,3063.0,44.1
2023-01-17 04:00:00+00:00,0.606721,2023-01-16 20:00:00-08:00,1,20,0,0.0,0.1673928,0.599948,2983.0,44.1
2023-01-17 05:00:00+00:00,0.552992,2023-01-16 21:00:00-08:00,1,21,0,0.0,0.16739316,0.546056,2869.0,43.0
2023-01-17 06:00:00+00:00,0.485299,2023-01-16 22:00:00-08:00,1,22,0,0.0,0.16739352,0.486195,2698.0,43.0
2023-01-17 07:00:00+00:00,0.441224,2023-01-16 23:00:00-08:00,1,23,0,0.0,0.16739388,0.43515,2498.0,44.1
2023-01-17 08:00:00+00:00,0.417699,2023-01-17 00:00:00-08:00,1,0,1,0.0,0.16739424,0.420804,2333.0,44.1
2023-01-17 09:00:00+00:00,0.406294,2023-01-17 01:00:00-08:00,1,1,1,0.0,0.1673946,0.42136,2229.0,43.0
2023-01-17 10:00:00+00:00,0.409459,2023-01-17 02:00:00-08:00,1,2,1,0.0,0.16739496,0.424256,2176.0,43.0
2023-01-17 11:00:00+00:00,0.420411,2023-01-17 03:00:00-08:00,1,3,1,0.0,0.16739532,0.423872,2157.0,43.0
2023-01-17 12:00:00+00:00,0.442251,2023-01-17 04:00:00-08:00,1,4,1,0.0,0.16739568,0.462303,2191.0,44.1
2023-01-17 13:00:00+00:00,0.515002,2023-01-17 05:00:00-08:00,1,5,1,0.0,0.16739604,0.532807,2298.0,43.0
2023-01-17 14:00:00+00:00,0.601982,2023-01-17 06:00:00-08:00,1,6,1,0.0,0.1673964,0.635269,2522.0,43.0
2023-01-17 15:00:00+00:00,0.656337,2023-01-17 07:00:00-08:00,1,7,1,0.0,0.16739676,0.698904,2804.0,42.1
2023-01-17 16:00:00+00:00,0.643602,2023-01-17 08:00:00-08:00,1,8,1,0.002160393841225781,0.16739712,0.689723,2984.0,42.1
2023-01-17 17:00:00+00:00,0.613653,2023-01-17 09:00:00-08:00,1,9,1,0.11865405896336191,0.16739748,0.671681,2994.0,43.0
2023-01-17 18:00:00+00:00,0.572435,2023-01-17 10:00:00-08:00,1,10,1,0.25511768707533394,0.16739784,0.634663,2971.0,45.0
2023-01-17 19:00:00+00:00,0.574831,2023-01-17 11:00:00-08:00,1,11,1,0.35267361722175905,0.1673982,0.620464,2921.0,48.0
2023-01-17 20:00:00+00:00,0.56621,2023-01-17 12:00:00-08:00,1,12,1,0.40021147973837645,0.16739856,0.644234,2880.0,46.9
2023-01-17 21:00:00+00:00,0.54793,2023-01-17 13:00:00-08:00,1,13,1,0.39364896088714396,0.16739892,0.611572,2864.0,48.0
2023-01-17 22:00:00+00:00,0.56334,2023-01-17 14:00:00-08:00,1,14,1,0.3335252834733905,0.16739928,0.609742,2831.0,48.9
2023-01-17 23:00:00+00:00,0.591516,2023-01-17 15:00:00-08:00,1,15,1,0.225180592987447,0.16739964,0.616221,2840.0,48.0
2023-01-18 00:00:00+00:00,0.634186,2023-01-17 16:00:00-08:00,1,16,1,0.0832109056622677,0.1674,0.628632,2882.0,48.0
2023-01-18 01:00:00+00:00,0.657558,2023-01-17 17:00:00-08:00,1,17,1,0.0,0.16740036,0.656604,2991.0,46.0
2023-01-18 02:00:00+00:00,0.651851,2023-01-17 18:00:00-08:00,1,18,1,0.0,0.16740072,0.655321,3101.0,46.0
2023-01-18 03:00:00+00:00,0.62283,2023-01-17 19:00:00-08:00,1,19,1,0.0,0.16740108,0.631679,3078.0,46.0
2023-01-18 04:00:00+00:00,0.599789,2023-01-17 20:00:00-08:00,1,20,1,0.0,0.16740144,0.595897,3000.0,46.0
2023-01-18 05:00:00+00:00,0.54831,2023-01-17 21:00:00-08:00,1,21,1,0.0,0.1674018,0.551382,2890.0,46.0
2023-01-18 06:00:00+00:00,0.494895,2023-01-17 22:00:00-08:00,1,22,1,0.0,0.16740216,0.482356,2718.0,46.9
2023-01-18 07:00:00+00:00,0.435466,2023-01-17 23:00:00-08:00,1,23,1,0.0,0.16740252,0.434319,2516.0,46.9
2023-01-18 08:00:00+00:00,0.412496,2023-01-18 00:00:00-08:00,1,0,2,0.0,0.16740288,0.414175,2344.0,46.9
2023-01-18 09:00:00+00:00,0.416192,2023-01-18 01:00:00-08:00,1,1,2,0.0,0.16740324,0.413617,2236.0,46.0
2023-01-18 10:00:00+00:00,0.413443,2023-01-18 02:00:00-08:00,1,2,2,0.0,0.1674036,0.410434,2173.0,46.9
2023-01-18 11:00:00+00:00,0.424002,2023-01-18 03:00:00-08:00,1,3,2,0.0,0.16740396,0.40955,2150.0,46.9
2023-01-18 12:00:00+00:00,0.447337,2023-01-18 04:00:00-08:00,1,4,2,0.0,0.16740432,0.432007,2178.0,48.0
2023-01-18 13:00:00+00:00,0.523274,2023-01-18 05:00:00-08:00,1,5,2,0.0,0.16740468,0.509368,2287.0,48.0
2023-01-18 14:00:00+00:00,0.613223,2023-01-18 06:00:00-08:00,1,6,2,0.0,0.16740504,0.577381,2507.0,48.0
2023-01-18 15:00:00+00:00,0.644507,2023-01-18 07:00:00-08:00,1,7,2,0.0,0.1674054,0.625294,2771.0,46.9
2023-01-18 16:00:00+00:00,0.639242,2023-01-18 08:00:00-08:00,1,8,2,0.0024515392504667827,0.16740576,0.611563,2949.0,44.1
2023-01-18 17:00:00+00:00,0.651034,2023-01-18 09:00:00-08:00,1,9,2,0.12075244827686177,0.16740612,0.590054,2984.0,43.0
2023-01-18 18:00:00+00:00,0.657797,2023-01-18 10:00:00-08:00,1,10,2,0.25772642263225326,0.16740648,0.580586,2995.0,42.1
2023-01-18 19:00:00+00:00,0.667811,2023-01-18 11:00:00-08:00,1,11,2,0.3556775920524531,0.16740684,0.592365,3008.0,39.9
2023-01-18 20:00:00+00:00,0.648401,2023-01-18 12:00:00-08:00,1,12,2,0.40356293253068165,0.1674072,0.610084,3042.0,39.9
2023-01-18 21:00:00+00:00,0.626989,2023-01-18 13:00:00-08:00,1,13,2,0.39728909365522475,0.16740756,0.601444,3059.0,41.0
2023-01-18 22:00:00+00:00,0.505688,2023-01-18 14:00:00-08:00,1,14,2,0.33736948426694124,0.16740792,0.593491,3026.0,42.1
2023-01-18 23:00:00+00:00,0.538695,2023-01-18 15:00:00-08:00,1,15,2,0.22908898152250354,0.16740828,0.61459,2975.0,45.0
2023-01-19 00:00:00+00:00,0.613601,2023-01-18 16:00:00-08:00,1,16,2,0.08671345938674262,0.16740864,0.649033,2984.0,44.1
2023-01-19 01:00:00+00:00,0.678294,2023-01-18 17:00:00-08:00,1,17,2,0.0,0.167409,0.674005,3081.0,42.1
2023-01-19 02:00:00+00:00,0.697834,2023-01-18 18:00:00-08:00,1,18,2,0.0,0.16740936,0.674118,3203.0,39.0
2023-01-19 03:00:00+00:00,0.667404,2023-01-18 19:00:00-08:00,1,19,2,0.0,0.16740972,0.655024,3185.0,39.9
2023-01-19 04:00:00+00:00,0.645468,2023-01-18 20:00:00-08:00,1,20,2,0.0,0.16741008,0.623936,3112.0,37.0
2023-01-19 05:00:00+00:00,0.612935,2023-01-18 21:00:00-08:00,1,21,2,0.0,0.16741044,0.560409,3010.0,37.0
2023-01-19 06:00:00+00:00,0.535858,2023-01-18 22:00:00-08:00,1,22,2,0.0,0.1674108,0.487361,2839.0,35.1
2023-01-19 07:00:00+00:00,0.480389,2023-01-18 23:00:00-08:00,1,23,2,0.0,0.16741116,0.437868,2642.0,36.0
2023-01-19 08:00:00+00:00,0.463366,2023-01-19 00:00:00-08:00,1,0,3,0.0,0.16741152,0.423219,2468.0,39.0
2023-01-19 09:00:00+00:00,0.449551,2023-01-19 01:00:00-08:00,1,1,3,0.0,0.16741188,0.411822,2356.0,39.0
2023-01-19 10:00:00+00:00,0.447302,2023-01-19 02:00:00-08:00,1,2,3,0.0,0.16741224,0.400154,2295.0,37.9
2023-01-19 11:00:00+00:00,0.464089,2023-01-19 03:00:00-08:00,1,3,3,0.0,0.1674126,0.409419,2274.0,37.9
2023-01-19 12:00:00+00:00,0.495874,2023-01-19 04:00:00-08:00,1,4,3,0.0,0.16741296,0.426586,2305.0,37.9
2023-01-19 13:00:00+00:00,0.56682,2023-01-19 05:00:00-08:00,1,5,3,0.0,0.16741332,0.484299,2418.0,37.9
2023-01-19 14:00:00+00:00,0.67202,2023-01-19 06:00:00-08:00,1,6,3,0.0,0.16741368,0.574235,2650.0,37.0
2023-01-19 15:00:00+00:00,0.732032,2023-01-19 07:00:00-08:00,1,7,3,0.0,0.16741404,0.618342,2936.0,37.0
2023-01-19 16:00:00+00:00,0.715948,2023-01-19 08:00:00-08:00,1,8,3,0.0027913587100440473,0.1674144,0.605293,3111.0,36.0
2023-01-19 17:00:00+00:00,0.698854,2023-01-19 09:00:00-08:00,1,9,3,0.12297050705860009,0.16741476,0.593674,3134.0,36.0
2023-01-19 18:00:00+00:00,0.699317,2023-01-19 10:00:00-08:00,1,10,3,0.2604551267958384,0.16741512,0.586809,3140.0,36.0
2023-01-19 19:00:00+00:00,0.664926,2023-01-19 11:00:00-08:00,1,11,3,0.35879613732403565,0.16741548,0.585926,3121.0,37.0
2023-01-19 20:00:00+00:00,0.646647,2023-01-19 12:00:00-08:00,1,12,3,0.407021292938325,0.16741584,0.541815,3087.0,37.9
2023-01-19 21:00:00+00:00,0.607827,2023-01-19 13:00:00-08:00,1,13,3,0.40102736046160664,0.1674162,0.529976,3055.0,39.9
2023-01-19 22:00:00+00:00,0.53364,2023-01-19 14:00:00-08:00,1,14,3,0.341302840671161,0.16741656,0.537364,3002.0,39.9
2023-01-19 23:00:00+00:00,0.577044,2023-01-19 15:00:00-08:00,1,15,3,0.2330789299035251,0.16741692,0.543386,2961.0,41.0
2023-01-20 00:00:00+00:00,0.634859,2023-01-19 16:00:00-08:00,1,16,3,0.09030498721027988,0.16741728,0.576722,2980.0,41.0
2023-01-20 01:00:00+00:00,0.663822,2023-01-19 17:00:00-08:00,1,17,3,0.0,0.16741764,0.596732,3073.0,39.9
2023-01-20 02:00:00+00:00,0.66465,2023-01-19 18:00:00-08:00,1,18,3,0.0,0.167418,0.58466,3204.0,39.9
2023-01-20 03:00:00+00:00,0.658245,2023-01-19 19:00:00-08:00,1,19,3,0.0,0.16741836,0.558949,3211.0,39.0
2023-01-20 04:00:00+00:00,0.625217,2023-01-19 20:00:00-08:00,1,20,3,0.0,0.16741872,0.538012,3158.0,37.9
2023-01-20 05:00:00+00:00,0.58886,2023-01-19 21:00:00-08:00,1,21,3,0.0,0.16741908,0.493033,3069.0,35.1
2023-01-20 06:00:00+00:00,0.534977,2023-01-19 22:00:00-08:00,1,22,3,0.0,0.16741944,0.440928,2912.0,35.1
2023-01-20 07:00:00+00:00,0.485169,2023-01-19 23:00:00-08:00,1,23,3,0.0,0.1674198,0.389207,2721.0,37.0
2023-01-20 08:00:00+00:00,0.465301,2023-01-20 00:00:00-08:00,1,0,4,0.0,0.16742016,0.367643,2560.0,37.0
2023-01-20 09:00:00+00:00,0.463698,2023-01-20 01:00:00-08:00,1,1,4,0.0,0.16742052,0.363619,2452.0,37.0
2023-01-20 10:00:00+00:00,0.464259,2023-01-20 02:00:00-08:00,1,2,4,0.0,0.16742088,0.370819,2398.0,36.0
2023-01-20 11:00:00+00:00,0.469052,2023-01-20 03:00:00-08:00,1,3,4,0.0,0.16742124,0.362006,2382.0,36.0
2023-01-20 12:00:00+00:00,0.486825,2023-01-20 04:00:00-08:00,1,4,4,0.0,0.1674216,0.382596,2415.0,36.0
2023-01-20 13:00:00+00:00,0.563012,2023-01-20 05:00:00-08:00,1,5,4,0.0,0.16742196,0.427424,2523.0,36.0
2023-01-20 14:00:00+00:00,0.657387,2023-01-20 06:00:00-08:00,1,6,4,0.0,0.16742232,0.494057,2747.0,36.0
2023-01-20 15:00:00+00:00,0.696338,2023-01-20 07:00:00-08:00,1,7,4,0.0,0.16742268,0.531282,3032.0,36.0
2023-01-20 16:00:00+00:00,0.698367,2023-01-20 08:00:00-08:00,1,8,4,0.0031867217616407774,0.16742304,0.547973,3221.0,36.0
2023-01-20 17:00:00+00:00,0.712198,2023-01-20 09:00:00-08:00,1,9,4,0.12530840748587296,0.1674234,0.555484,3241.0,35.1
2023-01-20 18:00:00+00:00,0.698027,2023-01-20 10:00:00-08:00,1,10,4,0.26330302096750496,0.16742376,0.554569,3223.0,36.0
2023-01-20 19:00:00+00:00,0.690032,2023-01-20 11:00:00-08:00,1,11,4,0.3620280092177577,0.16742412,0.554665,3191.0,35.1
2023-01-20 20:00:00+00:00,0.685633,2023-01-20 12:00:00-08:00,1,12,4,0.410584971795875,0.16742448,0.538621,3145.0,37.0
2023-01-20 21:00:00+00:00,0.670946,2023-01-20 13:00:00-08:00,1,13,4,0.4048619207940026,0.16742484,0.503632,3083.0,37.0
2023-01-20 22:00:00+00:00,0.650156,2023-01-20 14:00:00-08:00,1,14,4,0.34532337040745836,0.1674252,0.518684,3027.0,37.9
2023-01-20 23:00:00+00:00,0.653316,2023-01-20 15:00:00-08:00,1,15,4,0.23714845743249527,0.16742556,0.531596,2978.0,39.0
2023-01-21 00:00:00+00:00,0.693166,2023-01-20 16:00:00-08:00,1,16,4,0.09398344200168496,0.16742592,0.546529,3002.0,39.0
2023-01-21 01:00:00+00:00,0.712244,2023-01-20 17:00:00-08:00,1,17,4,0.0,0.16742628,0.577887,3114.0,37.9
2023-01-21 02:00:00+00:00,0.696603,2023-01-20 18:00:00-08:00,1,18,4,0.0,0.16742664,0.5567,3224.0,37.0
2023-01-21 03:00:00+00:00,0.661778,2023-01-20 19:00:00-08:00,1,19,4,0.0,0.167427,0.545158,3190.0,37.0
2023-01-21 04:00:00+00:00,0.629265,2023-01-20 20:00:00-08:00,1,20,4,0.0,0.16742736,0.519303,3106.0,37.9
2023-01-21 05:00:00+00:00,0.591165,2023-01-20 21:00:00-08:00,1,21,4,0.0,0.16742772,0.494561,3007.0,37.9
2023-01-21 06:00:00+00:00,0.550778,2023-01-20 22:00:00-08:00,1,22,4,0.0,0.16742808,0.456109,2869.0,37.0
2023-01-21 07:00:00+00:00,0.508526,2023-01-20 23:00:00-08:00,1,23,4,0.0,0.16742844,0.405769,2717.0,37.0
2023-01-21 08:00:00+00:00,0.488729,2023-01-21 00:00:00-08:00,1,0,5,0.0,0.1674288,0.373969,2573.0,37.0
2023-01-21 09:00:00+00:00,0.472178,2023-01-21 01:00:00-08:00,1,1,5,0.0,0.16742916,0.359464,2461.0,37.0
2023-01-21 10:00:00+00:00,0.474085,2023-01-21 02:00:00-08:00,1,2,5,0.0,0.16742952,0.359667,2403.0,37.0
2023-01-21 11:00:00+00:00,0.479055,2023-01-21 03:00:00-08:00,1,3,5,0.0,0.16742988,0.358352,2379.0,37.0
2023-01-21 12:00:00+00:00,0.50629,2023-01-21 04:00:00-08:00,1,4,5,0.0,0.16743024,0.382815,2387.0,36.0
2023-01-21 13:00:00+00:00,0.546364,2023-01-21 05:00:00-08:00,1,5,5,0.0,0.1674306,0.41324,2439.0,35.1
2023-01-21 14:00:00+00:00,0.587017,2023-01-21 06:00:00-08:00,1,6,5,0.0,0.16743096,0.448961,2543.0,34.0
2023-01-21 15:00:00+00:00,0.633959,2023-01-21 07:00:00-08:00,1,7,5,0.0,0.16743132,0.487206,2690.0,34.0
2023-01-21 16:00:00+00:00,0.706825,2023-01-21 08:00:00-08:00,1,8,5,0.003645102842490763,0.16743168,0.544007,2848.0,35.1
2023-01-21 17:00:00+00:00,0.713609,2023-01-21 09:00:00-08:00,1,9,5,0.12776624596970693,0.16743204,0.57615,2993.0,35.1
2023-01-21 18:00:00+00:00,0.718575,2023-01-21 10:00:00-08:00,1,10,5,0.2662692543921093,0.1674324,0.594586,3104.0,35.1
2023-01-21 19:00:00+00:00,0.715489,2023-01-21 11:00:00-08:00,1,11,5,0.36537189470046166,0.16743276,0.591865,3168.0,37.0
2023-01-21 20:00:00+00:00,0.679317,2023-01-21 12:00:00-08:00,1,12,5,0.4142523161149098,0.16743312,0.602278,3186.0,37.0
2023-01-21 21:00:00+00:00,0.576937,2023-01-21 13:00:00-08:00,1,13,5,0.4087908772377563,0.16743348,0.558861,3118.0,39.0
2023-01-21 22:00:00+00:00,0.575686,2023-01-21 14:00:00-08:00,1,14,5,0.3494290409586783,0.16743384,0.537026,2987.0,42.1
2023-01-21 23:00:00+00:00,0.603776,2023-01-21 15:00:00-08:00,1,15,5,0.2412955335403432,0.1674342,0.542145,2893.0,45.0
2023-01-22 00:00:00+00:00,0.62256,2023-01-21 16:00:00-08:00,1,16,5,0.09774667866678768,0.16743456,0.567496,2899.0,46.0
2023-01-22 01:00:00+00:00,0.661749,2023-01-21 17:00:00-08:00,1,17,5,0.0,0.16743492,0.600963,2975.0,44.1
2023-01-22 02:00:00+00:00,0.667292,2023-01-21 18:00:00-08:00,1,18,5,0.0,0.16743528,0.572301,3072.0,43.0
2023-01-22 03:00:00+00:00,0.643081,2023-01-21 19:00:00-08:00,1,19,5,0.0,0.16743564,0.548776,3047.0,41.0
2023-01-22 04:00:00+00:00,0.628474,2023-01-21 20:00:00-08:00,1,20,5,0.0,0.167436,0.53824,2973.0,41.0
2023-01-22 05:00:00+00:00,0.575791,2023-01-21 21:00:00-08:00,1,21,5,0.0,0.16743636,0.507467,2883.0,42.1
2023-01-22 06:00:00+00:00,0.546402,2023-01-21 22:00:00-08:00,1,22,5,0.0,0.16743672,0.480305,2757.0,42.1
2023-01-22 07:00:00+00:00,0.49972,2023-01-21 23:00:00-08:00,1,23,5,0.0,0.16743708,0.44256,2607.0,41.0
2023-01-22 08:00:00+00:00,0.491373,2023-01-22 00:00:00-08:00,1,0,6,0.0,0.16743744,0.426858,2470.0,37.9
2023-01-22 09:00:00+00:00,0.479939,2023-01-22 01:00:00-08:00,1,1,6,0.0,0.1674378,0.412727,2374.0,37.0
2023-01-22 10:00:00+00:00,0.477746,2023-01-22 02:00:00-08:00,1,2,6,0.0,0.16743816,0.398806,2318.0,37.9
2023-01-22 11:00:00+00:00,0.492031,2023-01-22 03:00:00-08:00,1,3,6,0.0,0.16743852,0.399741,2293.0,35.1
2023-01-22 12:00:00+00:00,0.507851,2023-01-22 04:00:00-08:00,1,4,6,0.0,0.16743888,0.410739,2300.0,34.0
2023-01-22 13:00:00+00:00,0.552083,2023-01-22 05:00:00-08:00,1,5,6,0.0,0.16743924,0.44205,2350.0,32.0
2023-01-22 14:00:00+00:00,0.608249,2023-01-22 06:00:00-08:00,1,6,6,0.0,0.1674396,0.483334,2455.0,32.0
2023-01-22 15:00:00+00:00,0.660298,2023-01-22 07:00:00-08:00,1,7,6,0.0,0.16743996,0.521242,2603.0,30.0
2023-01-22 16:00:00+00:00,0.723411,2023-01-22 08:00:00-08:00,1,8,6,0.004174524620185112,0.16744032,0.574792,2761.0,30.9
2023-01-22 17:00:00+00:00,0.690446,2023-01-22 09:00:00-08:00,1,9,6,0.13034403745982892,0.16744068,0.619262,2894.0,33.1
2023-01-22 18:00:00+00:00,0.63949,2023-01-22 10:00:00-08:00,1,10,6,0.26935290265831324,0.16744104,0.633273,2961.0,35.1
2023-01-22 19:00:00+00:00,0.626586,2023-01-22 11:00:00-08:00,1,11,6,0.36882641104488334,0.1674414,0.629307,2960.0,37.9
2023-01-22 20:00:00+00:00,0.625113,2023-01-22 12:00:00-08:00,1,12,6,0.41802160919421644,0.16744176,0.623053,2917.0,39.9
2023-01-22 21:00:00+00:00,0.587817,2023-01-22 13:00:00-08:00,1,13,6,0.41281227602375103,0.16744212,0.647816,2869.0,42.1
2023-01-22 22:00:00+00:00,0.5824,2023-01-22 14:00:00-08:00,1,14,6,0.3536177704808862,0.16744248,0.633284,2820.0,43.0
2023-01-22 23:00:00+00:00,0.592872,2023-01-22 15:00:00-08:00,1,15,6,0.24551807935107456,0.16744284,0.62536,2808.0,45.0
2023-01-23 00:00:00+00:00,0.613108,2023-01-22 16:00:00-08:00,1,16,6,0.1015924633512406,0.1674432,0.628635,2839.0,46.0
2023-01-23 01:00:00+00:00,0.659481,2023-01-22 17:00:00-08:00,1,17,6,0.0,0.16744356,0.66583,2925.0,44.1
2023-01-23 02:00:00+00:00,0.669213,2023-01-22 18:00:00-08:00,1,18,6,0.0,0.16744392,0.647157,3049.0,43.0
2023-01-23 03:00:00+00:00,0.682655,2023-01-22 19:00:00-08:00,1,19,6,0.0,0.16744428,0.614842,3049.0,42.1
2023-01-23 04:00:00+00:00,0.660885,2023-01-22 20:00:00-08:00,1,20,6,0.0,0.16744464,0.595703,3004.0,39.9
2023-01-23 05:00:00+00:00,0.605594,2023-01-22 21:00:00-08:00,1,21,6,0.0,0.167445,0.560451,2897.0,39.9
2023-01-23 06:00:00+00:00,0.515894,2023-01-22 22:00:00-08:00,1,22,6,0.0,0.16744536,0.506913,2738.0,39.9
2023-01-23 07:00:00+00:00,0.459269,2023-01-22 23:00:00-08:00,1,23,6,0.0,0.16744572,0.449056,2548.0,39.0
2023-01-23 08:00:00+00:00,0.443421,2023-01-23 00:00:00-08:00,1,0,0,0.0,0.16744608,0.427397,2389.0,39.0
2023-01-23 09:00:00+00:00,0.43222,2023-01-23 01:00:00-08:00,1,1,0,0.0,0.16744644,0.422057,2291.0,37.0
2023-01-23 10:00:00+00:00,0.430062,2023-01-23 02:00:00-08:00,1,2,0,0.0,0.1674468,0.417481,2241.0,37.0
2023-01-23 11:00:00+00:00,0.444827,2023-01-23 03:00:00-08:00,1,3,0,0.0,0.16744716,0.434253,2237.0,37.0
2023-01-23 12:00:00+00:00,0.474703,2023-01-23 04:00:00-08:00,1,4,0,0.0,0.16744752,0.462505,2294.0,33.1
2023-01-23 13:00:00+00:00,0.558974,2023-01-23 05:00:00-08:00,1,5,0,0.0,0.16744788,0.538719,2436.0,33.1
2023-01-23 14:00:00+00:00,0.659198,2023-01-23 06:00:00-08:00,1,6,0,0.0,0.16744824,0.592722,2685.0,35.1
2023-01-23 15:00:00+00:00,0.683794,2023-01-23 07:00:00-08:00,1,7,0,0.0,0.1674486,0.653017,2975.0,36.0
2023-01-23 16:00:00+00:00,0.69293,2023-01-23 08:00:00-08:00,1,8,0,0.004783474757621123,0.16744896,0.671105,3158.0,36.0
2023-01-23 17:00:00+00:00,0.639838,2023-01-23 09:00:00-08:00,1,9,0,0.13304171010718394,0.16744932,0.661164,3163.0,37.0
2023-01-23 18:00:00+00:00,0.574737,2023-01-23 10:00:00-08:00,1,10,0,0.272552966296797,0.16744968,0.64284,3111.0,37.0
2023-01-23 19:00:00+00:00,0.551126,2023-01-23 11:00:00-08:00,1,11,0,0.37239010543143397,0.16745004,0.629242,3000.0,39.0
2023-01-23 20:00:00+00:00,0.425068,2023-01-23 12:00:00-08:00,1,12,0,0.4218910708139622,0.1674504,0.593312,2903.0,41.0
2023-01-23 21:00:00+00:00,0.393489,2023-01-23 13:00:00-08:00,1,13,0,0.416924107666684,0.16745076,0.479483,2827.0,48.0
2023-01-23 22:00:00+00:00,0.406667,2023-01-23 14:00:00-08:00,1,14,0,0.357887428816477,0.16745112,0.491793,2777.0,50.0
2023-01-23 23:00:00+00:00,0.45852,2023-01-23 15:00:00-08:00,1,15,0,0.24981396936257633,0.16745148,0.581497,2764.0,50.0
2023-01-24 00:00:00+00:00,0.536914,2023-01-23 16:00:00-08:00,1,16,0,0.1055184822600535,0.16745184,0.625772,2826.0,50.0
2023-01-24 01:00:00+00:00,0.618755,2023-01-23 17:00:00-08:00,1,17,0,0.0003835168045024468,0.1674522,0.647998,2965.0,46.0
2023-01-24 02:00:00+00:00,0.652215,2023-01-23 18:00:00-08:00,1,18,0,0.0,0.16745256,0.641239,3126.0,43.0
2023-01-24 03:00:00+00:00,0.641832,2023-01-23 19:00:00-08:00,1,19,0,0.0,0.16745292,0.637895,3136.0,41.0
2023-01-24 04:00:00+00:00,0.609964,2023-01-23 20:00:00-08:00,1,20,0,0.0,0.16745328,0.606721,3070.0,42.1
2023-01-24 05:00:00+00:00,0.565658,2023-01-23 21:00:00-08:00,1,21,0,0.0,0.16745364,0.552992,2966.0,41.0
2023-01-24 06:00:00+00:00,0.506952,2023-01-23 22:00:00-08:00,1,22,0,0.0,0.167454,0.485299,2796.0,41.0
2023-01-24 07:00:00+00:00,0.470905,2023-01-23 23:00:00-08:00,1,23,0,0.0,0.16745436,0.441224,2597.0,41.0
2023-01-24 08:00:00+00:00,0.445385,2023-01-24 00:00:00-08:00,1,0,1,0.0,0.16745472,0.417699,2432.0,41.0
2023-01-24 09:00:00+00:00,0.436137,2023-01-24 01:00:00-08:00,1,1,1,0.0,0.16745508,0.406294,2329.0,42.1
2023-01-24 10:00:00+00:00,0.442371,2023-01-24 02:00:00-08:00,1,2,1,0.0,0.16745544,0.409459,2277.0,39.9
2023-01-24 11:00:00+00:00,0.467918,2023-01-24 03:00:00-08:00,1,3,1,0.0,0.1674558,0.420411,2267.0,37.9
2023-01-24 12:00:00+00:00,0.493733,2023-01-24 04:00:00-08:00,1,4,1,0.0,0.16745616,0.442251,2314.0,36.0
2023-01-24 13:00:00+00:00,0.585381,2023-01-24 05:00:00-08:00,1,5,1,0.0,0.16745652,0.515002,2457.0,35.1
2023-01-24 14:00:00+00:00,0.684997,2023-01-24 06:00:00-08:00,1,6,1,0.0,0.16745688,0.601982,2718.0,34.0
2023-01-24 15:00:00+00:00,0.759654,2023-01-24 07:00:00-08:00,1,7,1,0.0,0.16745724,0.656337,3032.0,34.0
2023-01-24 16:00:00+00:00,0.750387,2023-01-24 08:00:00-08:00,1,8,1,0.005480796903098851,0.1674576,0.643602,3224.0,33.1
2023-01-24 17:00:00+00:00,0.736884,2023-01-24 09:00:00-08:00,1,9,1,0.13585910032164086,0.16745796,0.613653,3204.0,34.0
2023-01-24 18:00:00+00:00,0.705557,2023-01-24 10:00:00-08:00,1,10,1,0.27586836948672855,0.16745832,0.572435,3114.0,35.1
