utc,value,local,mo,hr,dofw,pv,trend,iso,tmpf
2023-04-28 02:00:00+00:00,0.562875,2023-04-27 21:00:00-05:00,4,21,3,0.0,0.16826472,8328.430024,73.0
2023-04-28 03:00:00+00:00,0.513831,2023-04-27 22:00:00-05:00,4,22,3,0.0,0.16826508,7950.393014,71.1
2023-04-28 04:00:00+00:00,0.452743,2023-04-27 23:00:00-05:00,4,23,3,0.0,0.16826544,7380.905018,69.1
2023-04-28 05:00:00+00:00,0.387045,2023-04-28 00:00:00-05:00,4,0,4,0.0,0.1682658,6725.540179,64.9
2023-04-28 06:00:00+00:00,0.330682,2023-04-28 01:00:00-05:00,4,1,4,0.0,0.16826616,6089.135521,66.9
2023-04-28 07:00:00+00:00,0.309244,2023-04-28 02:00:00-05:00,4,2,4,0.0,0.16826652,5740.140089,64.9
2023-04-28 08:00:00+00:00,0.281466,2023-04-28 03:00:00-05:00,4,3,4,0.0,0.16826688,5536.585947,64.0
2023-04-28 09:00:00+00:00,0.276107,2023-04-28 04:00:00-05:00,4,4,4,0.0,0.16826724,5456.226455,64.9
2023-04-28 10:00:00+00:00,0.281812,2023-04-28 05:00:00-05:00,4,5,4,0.0,0.1682676,5462.605668,64.9
2023-04-28 11:00:00+00:00,0.309013,2023-04-28 06:00:00-05:00,4,6,4,0.0,0.16826796,5720.651083,66.9
2023-04-28 12:00:00+00:00,0.313624,2023-04-28 07:00:00-05:00,4,7,4,0.00016748813648117094,0.16826832,6165.752445,66.9
2023-04-28 13:00:00+00:00,0.334947,2023-04-28 08:00:00-05:00,4,8,4,0.1649206080843751,0.16826868,6467.24785,66.9
2023-04-28 14:00:00+00:00,0.338808,2023-04-28 09:00:00-05:00,4,9,4,0.4027170790697756,0.16826904,6682.915463,68.0
2023-04-28 15:00:00+00:00,0.337656,2023-04-28 10:00:00-05:00,4,10,4,0.6190821758636597,0.1682694,6918.894636,70.0
2023-04-28 16:00:00+00:00,0.341978,2023-04-28 11:00:00-05:00,4,11,4,0.7964383806019206,0.16826976,7137.805275,73.0
2023-04-28 17:00:00+00:00,0.35967,2023-04-28 12:00:00-05:00,4,12,4,0.9224441290266954,0.16827012,7402.376751,75.0
2023-04-28 18:00:00+00:00,0.375576,2023-04-28 13:00:00-05:00,4,13,4,0.9884924421550743,0.16827048,7694.949472,79.0
2023-04-28 19:00:00+00:00,0.406639,2023-04-28 14:00:00-05:00,4,14,4,0.9900871152126987,0.16827084,8011.454501,81.0
2023-04-28 20:00:00+00:00,0.469341,2023-04-28 15:00:00-05:00,4,15,4,0.927119657489218,0.1682712,8409.687775,82.9
2023-04-28 21:00:00+00:00,0.538151,2023-04-28 16:00:00-05:00,4,16,4,0.8038762650325388,0.16827156,8801.254295,87.1
2023-04-28 22:00:00+00:00,0.673121,2023-04-28 17:00:00-05:00,4,17,4,0.6287725417510032,0.16827192,9123.952131,87.1
2023-04-28 23:00:00+00:00,0.657503,2023-04-28 18:00:00-05:00,4,18,4,0.41396989662485667,0.16827228,9023.34872,82.9
2023-04-29 00:00:00+00:00,0.551521,2023-04-28 19:00:00-05:00,4,19,4,0.1765882766123805,0.16827264,8510.966348,69.1
2023-04-29 01:00:00+00:00,0.499712,2023-04-28 20:00:00-05:00,4,20,4,0.0006060189620327922,0.168273,7948.546253,68.0
2023-04-29 02:00:00+00:00,0.481789,2023-04-28 21:00:00-05:00,4,21,4,0.0,0.16827336,7630.065982,70.0
2023-04-29 03:00:00+00:00,0.434417,2023-04-28 22:00:00-05:00,4,22,4,0.0,0.16827372,7223.80202,68.0
2023-04-29 04:00:00+00:00,0.398167,2023-04-28 23:00:00-05:00,4,23,4,0.0,0.16827408,6758.138573,64.9
2023-04-29 05:00:00+00:00,0.346704,2023-04-29 00:00:00-05:00,4,0,5,0.0,0.16827444,6228.295786,61.0
2023-04-29 06:00:00+00:00,0.303481,2023-04-29 01:00:00-05:00,4,1,5,0.0,0.1682748,5749.824236,60.1
2023-04-29 07:00:00+00:00,0.276395,2023-04-29 02:00:00-05:00,4,2,5,0.0,0.16827516,5477.662993,60.1
2023-04-29 08:00:00+00:00,0.273513,2023-04-29 03:00:00-05:00,4,3,5,0.0,0.16827552,5308.113844,59.0
2023-04-29 09:00:00+00:00,0.272072,2023-04-29 04:00:00-05:00,4,4,5,0.0,0.16827588,5195.671975,59.0
2023-04-29 10:00:00+00:00,0.254841,2023-04-29 05:00:00-05:00,4,5,5,0.0,0.16827624,5167.758112,57.9
2023-04-29 11:00:00+00:00,0.261468,2023-04-29 06:00:00-05:00,4,6,5,0.0,0.1682766,5234.559997,55.9
2023-04-29 12:00:00+00:00,0.263024,2023-04-29 07:00:00-05:00,4,7,5,0.00025571557285975616,0.16827696,5441.56145,55.0
2023-04-29 13:00:00+00:00,0.271957,2023-04-29 08:00:00-05:00,4,8,5,0.16800494228027912,0.16827732,5684.115938,57.0
2023-04-29 14:00:00+00:00,0.252939,2023-04-29 09:00:00-05:00,4,9,5,0.40534734928539046,0.16827768,5914.904011,61.0
2023-04-29 15:00:00+00:00,0.250115,2023-04-29 10:00:00-05:00,4,10,5,0.6211406090193448,0.16827804,6074.823572,64.9
2023-04-29 16:00:00+00:00,0.225565,2023-04-29 11:00:00-05:00,4,11,5,0.7979655217635363,0.1682784,6123.636363,68.0
2023-04-29 17:00:00+00:00,0.206201,2023-04-29 12:00:00-05:00,4,12,5,0.9235310858496191,0.16827876,6103.75157,70.0
2023-04-29 18:00:00+00:00,0.208852,2023-04-29 13:00:00-05:00,4,13,5,0.9892642928636239,0.16827912,6066.249372,72.0
2023-04-29 19:00:00+00:00,0.209832,2023-04-29 14:00:00-05:00,4,14,5,0.9906917316536985,0.16827948,6076.444383,73.9
2023-04-29 20:00:00+00:00,0.229311,2023-04-29 15:00:00-05:00,4,15,5,0.9277163145467888,0.16827984,6138.213285,75.9
2023-04-29 21:00:00+00:00,0.272245,2023-04-29 16:00:00-05:00,4,16,5,0.8046235348109179,0.1682802,6306.189282,78.1
2023-04-29 22:00:00+00:00,0.330394,2023-04-29 17:00:00-05:00,4,17,5,0.6298152510947544,0.16828056,6559.858536,79.0
2023-04-29 23:00:00+00:00,0.397303,2023-04-29 18:00:00-05:00,4,18,5,0.4154219344351619,0.16828092,6815.384386,80.1
2023-04-30 00:00:00+00:00,0.440237,2023-04-29 19:00:00-05:00,4,19,5,0.17846380603659498,0.16828128,6994.657396,80.1
2023-04-30 01:00:00+00:00,0.458564,2023-04-29 20:00:00-05:00,4,20,5,0.0007598093723755598,0.16828164,6982.972978,75.9
2023-04-30 02:00:00+00:00,0.415399,2023-04-29 21:00:00-05:00,4,21,5,0.0,0.168282,6902.485386,73.0
2023-04-30 03:00:00+00:00,0.432746,2023-04-29 22:00:00-05:00,4,22,5,0.0,0.16828236,6677.16144,62.1
2023-04-30 04:00:00+00:00,0.37402,2023-04-29 23:00:00-05:00,4,23,5,0.0,0.16828272,6373.682174,61.0
2023-04-30 05:00:00+00:00,0.335927,2023-04-30 00:00:00-05:00,4,0,6,0.0,0.16828308,5996.777879,57.9
2023-04-30 06:00:00+00:00,0.301752,2023-04-30 01:00:00-05:00,4,1,6,0.0,0.16828344,5616.726017,57.9
2023-04-30 07:00:00+00:00,0.277201,2023-04-30 02:00:00-05:00,4,2,6,0.0,0.1682838,5369.45939,55.0
2023-04-30 08:00:00+00:00,0.268326,2023-04-30 03:00:00-05:00,4,3,6,0.0,0.16828416,5213.758073,54.0
2023-04-30 09:00:00+00:00,0.260028,2023-04-30 04:00:00-05:00,4,4,6,0.0,0.16828452,5132.166548,52.0
2023-04-30 10:00:00+00:00,0.258933,2023-04-30 05:00:00-05:00,4,5,6,0.0,0.16828488,5043.800212,53.1
2023-04-30 11:00:00+00:00,0.25461,2023-04-30 06:00:00-05:00,4,6,6,0.0,0.16828524,5096.639449,53.1
2023-04-30 12:00:00+00:00,0.264177,2023-04-30 07:00:00-05:00,4,7,6,0.0003769426625395938,0.1682856,5246.404542,51.1
2023-04-30 13:00:00+00:00,0.256051,2023-04-30 08:00:00-05:00,4,8,6,0.17100836784349296,0.16828596,5412.740849,55.0
2023-04-30 14:00:00+00:00,0.255763,2023-04-30 09:00:00-05:00,4,9,6,0.40789017958131685,0.16828632,5650.311191,66.0
2023-04-30 15:00:00+00:00,0.259797,2023-04-30 10:00:00-05:00,4,10,6,0.6231156088033514,0.16828668,5897.817637,73.0
2023-04-30 16:00:00+00:00,0.25778,2023-04-30 11:00:00-05:00,4,11,6,0.79941632553838,0.16828704,6095.641921,77.0
2023-04-30 17:00:00+00:00,0.281985,2023-04-30 12:00:00-05:00,4,12,6,0.9245508018370038,0.1682874,6353.372821,81.0
2023-04-30 18:00:00+00:00,0.30302,2023-04-30 13:00:00-05:00,4,13,6,0.9899792547382626,0.16828776,6663.167077,84.9
2023-04-30 19:00:00+00:00,0.363589,2023-04-30 14:00:00-05:00,4,14,6,0.9912503256894227,0.16828812,7059.826481,87.1
2023-04-30 20:00:00+00:00,0.408541,2023-04-30 15:00:00-05:00,4,15,6,0.928277584841008,0.16828848,7532.803091,88.0
2023-04-30 21:00:00+00:00,0.480348,2023-04-30 16:00:00-05:00,4,16,6,0.8053451168500031,0.16828884,8053.076331,88.0
2023-04-30 22:00:00+00:00,0.553596,2023-04-30 17:00:00-05:00,4,17,6,0.6308404382211605,0.1682892,8534.868842,89.1
2023-04-30 23:00:00+00:00,0.64373,2023-04-30 18:00:00-05:00,4,18,6,0.4168627582475302,0.16828956,8975.272432,88.0
2023-05-01 00:00:00+00:00,0.678827,2023-04-30 19:00:00-05:00,4,19,6,0.1803340835951246,0.16828992,9110.559914,86.0
2023-05-01 01:00:00+00:00,0.675657,2023-04-30 20:00:00-05:00,4,20,6,0.0009425217643891869,0.16829028,8901.909737,80.1
2023-05-01 02:00:00+00:00,0.634106,2023-04-30 21:00:00-05:00,4,21,6,0.0,0.16829064,8628.439315,75.0
2023-05-01 03:00:00+00:00,0.573824,2023-04-30 22:00:00-05:00,4,22,6,0.0,0.168291,8274.101213,72.0
2023-05-01 04:00:00+00:00,0.487898,2023-04-30 23:00:00-05:00,4,23,6,0.0,0.16829136,7604.568604,71.1
2023-05-01 05:00:00+00:00,0.404276,2023-05-01 00:00:00-05:00,5,0,0,0.0,0.16829172,6879.782875,70.0
2023-05-01 06:00:00+00:00,0.342554,2023-05-01 01:00:00-05:00,5,1,0,0.0,0.16829208,6238.034384,69.1
2023-05-01 07:00:00+00:00,0.300599,2023-05-01 02:00:00-05:00,5,2,0,0.0,0.16829244,5779.069377,66.9
2023-05-01 08:00:00+00:00,0.285788,2023-05-01 03:00:00-05:00,5,3,0,0.0,0.1682928,5470.727926,63.0
2023-05-01 09:00:00+00:00,0.271842,2023-05-01 04:00:00-05:00,5,4,0,0.0,0.16829316,5336.908805,59.0
2023-05-01 10:00:00+00:00,0.301349,2023-05-01 05:00:00-05:00,5,5,0,0.0,0.16829352,5363.579595,57.0
2023-05-01 11:00:00+00:00,0.325611,2023-05-01 06:00:00-05:00,5,6,0,0.0,0.16829388,5629.544012,55.9
2023-05-01 12:00:00+00:00,0.349931,2023-05-01 07:00:00-05:00,5,7,0,0.0005375989903307846,0.16829424,6113.762099,57.9
2023-05-01 13:00:00+00:00,0.345897,2023-05-01 08:00:00-05:00,5,8,0,0.17392975014240272,0.1682946,6345.729367,63.0
2023-05-01 14:00:00+00:00,0.33512,2023-05-01 09:00:00-05:00,5,9,0,0.41034550235942197,0.16829496,6513.476274,66.9
2023-05-01 15:00:00+00:00,0.297084,2023-05-01 10:00:00-05:00,5,10,0,0.62500762758154,0.16829532,6656.78056,71.1
2023-05-01 16:00:00+00:00,0.316621,2023-05-01 11:00:00-05:00,5,11,0,0.8007916585154917,0.16829568,6863.286035,75.9
2023-05-01 17:00:00+00:00,0.322268,2023-05-01 12:00:00-05:00,5,12,0,0.9255044523435686,0.16829604,7135.210455,79.0
2023-05-01 18:00:00+00:00,0.390503,2023-05-01 13:00:00-05:00,5,13,0,0.9906386904420363,0.1682964,7472.462475,82.0
2023-05-01 19:00:00+00:00,0.390042,2023-05-01 14:00:00-05:00,5,14,0,0.9917643146094751,0.16829676,7859.569745,82.0
2023-05-01 20:00:00+00:00,0.416782,2023-05-01 15:00:00-05:00,5,15,0,0.9288048045963332,0.16829712,8214.196217,84.0
2023-05-01 21:00:00+00:00,0.460293,2023-05-01 16:00:00-05:00,5,16,0,0.8060421365891294,0.16829748,8671.608442,82.9
2023-05-01 22:00:00+00:00,0.52674,2023-05-01 17:00:00-05:00,5,17,0,0.6318489024959169,0.16829784,8987.531294,84.0
2023-05-01 23:00:00+00:00,0.576936,2023-05-01 18:00:00-05:00,5,18,0,0.4182927457966494,0.1682982,9246.563381,84.0
2023-05-02 00:00:00+00:00,0.66148,2023-05-01 19:00:00-05:00,5,19,0,0.18219895275137932,0.16829856,9300.323885,82.9
2023-05-02 01:00:00+00:00,0.588751,2023-05-01 20:00:00-05:00,5,20,0,0.0011571147379993315,0.16829892,9022.366158,81.0
2023-05-02 02:00:00+00:00,0.633241,2023-05-01 21:00:00-05:00,5,21,0,0.0,0.16829928,8836.12375,78.1
2023-05-02 03:00:00+00:00,0.58172,2023-05-01 22:00:00-05:00,5,22,0,0.0,0.16829964,8539.982535,73.9
2023-05-02 04:00:00+00:00,0.503458,2023-05-01 23:00:00-05:00,5,23,0,0.0,0.1683,7873.373444,72.0
2023-05-02 05:00:00+00:00,0.424677,2023-05-02 00:00:00-05:00,5,0,1,0.0,0.16830036,7138.756458,70.0
2023-05-02 06:00:00+00:00,0.395055,2023-05-02 01:00:00-05:00,5,1,1,0.0,0.16830072,6490.591256,69.1
2023-05-02 07:00:00+00:00,0.367739,2023-05-02 02:00:00-05:00,5,2,1,0.0,0.16830108,6176.18326,70.0
2023-05-02 08:00:00+00:00,0.336849,2023-05-02 03:00:00-05:00,5,3,1,0.0,0.16830144,5963.900996,70.0
2023-05-02 09:00:00+00:00,0.314604,2023-05-02 04:00:00-05:00,5,4,1,0.0,0.1683018,5844.865081,70.0
2023-05-02 10:00:00+00:00,0.365664,2023-05-02 05:00:00-05:00,5,5,1,0.0,0.16830216,5878.656483,69.1
2023-05-02 11:00:00+00:00,0.369525,2023-05-02 06:00:00-05:00,5,6,1,0.0,0.16830252,6131.943169,69.1
2023-05-02 12:00:00+00:00,0.400127,2023-05-02 07:00:00-05:00,5,7,1,0.0007435207827526231,0.16830288,6669.160343,69.1
2023-05-02 13:00:00+00:00,0.394882,2023-05-02 08:00:00-05:00,5,8,1,0.17676808650297807,0.16830324,6919.704826,70.0
2023-05-02 14:00:00+00:00,0.376095,2023-05-02 09:00:00-05:00,5,9,1,0.4127133355735564,0.1683036,7044.932775,71.1
2023-05-02 15:00:00+00:00,0.374251,2023-05-02 10:00:00-05:00,5,10,1,0.6268171917965967,0.16830396,7223.083054,73.0
2023-05-02 16:00:00+00:00,0.395862,2023-05-02 11:00:00-05:00,5,11,1,0.8020924483874331,0.16830432,7386.043859,75.0
2023-05-02 17:00:00+00:00,0.390099,2023-05-02 12:00:00-05:00,5,12,1,0.9263932587820407,0.16830468,7592.080149,75.9
2023-05-02 18:00:00+00:00,0.452743,2023-05-02 13:00:00-05:00,5,13,1,0.9912439924165148,0.16830504,7799.618467,77.0
2023-05-02 19:00:00+00:00,0.468476,2023-05-02 14:00:00-05:00,5,14,1,0.992235129032788,0.1683054,7996.939546,75.9
2023-05-02 20:00:00+00:00,0.455682,2023-05-02 15:00:00-05:00,5,15,1,0.9292993078498101,0.16830576,8112.874516,78.1
2023-05-02 21:00:00+00:00,0.434705,2023-05-02 16:00:00-05:00,5,16,1,0.8067157037373669,0.16830612,8221.385603,78.1
2023-05-02 22:00:00+00:00,0.485765,2023-05-02 17:00:00-05:00,5,17,1,0.6328414168878328,0.16830648,8455.187141,81.0
2023-05-02 23:00:00+00:00,0.496888,2023-05-02 18:00:00-05:00,5,18,1,0.4197122413935429,0.16830684,8693.256664,81.0
2023-05-03 00:00:00+00:00,0.555383,2023-05-02 19:00:00-05:00,5,19,1,0.18405822248638376,0.1683072,8818.030122,80.1
2023-05-03 01:00:00+00:00,0.54985,2023-05-02 20:00:00-05:00,5,20,1,0.0014063882630121391,0.16830756,8717.182062,77.0
2023-05-03 02:00:00+00:00,0.55544,2023-05-02 21:00:00-05:00,5,21,1,0.0,0.16830792,8607.776916,75.0
2023-05-03 03:00:00+00:00,0.522591,2023-05-02 22:00:00-05:00,5,22,1,0.0,0.16830828,8395.586444,73.9
2023-05-03 04:00:00+00:00,0.454011,2023-05-02 23:00:00-05:00,5,23,1,0.0,0.16830864,7784.876574,71.1
2023-05-03 05:00:00+00:00,0.395171,2023-05-03 00:00:00-05:00,5,0,2,0.0,0.168309,7097.356676,70.0
2023-05-03 06:00:00+00:00,0.344053,2023-05-03 01:00:00-05:00,5,1,2,0.0,0.16830936,6595.542718,68.0
2023-05-03 07:00:00+00:00,0.324574,2023-05-03 02:00:00-05:00,5,2,2,0.0,0.16830972,6168.065297,66.9
2023-05-03 08:00:00+00:00,0.3108,2023-05-03 03:00:00-05:00,5,3,2,0.0,0.16831008,5922.950567,66.9
2023-05-03 09:00:00+00:00,0.29985,2023-05-03 04:00:00-05:00,5,4,2,0.0,0.16831044,5785.372011,69.1
2023-05-03 10:00:00+00:00,0.343188,2023-05-03 05:00:00-05:00,5,5,2,0.0,0.1683108,5845.44821,69.1
2023-05-03 11:00:00+00:00,0.35846,2023-05-03 06:00:00-05:00,5,6,2,0.0,0.16831116,6083.898446,69.1
2023-05-03 12:00:00+00:00,0.396438,2023-05-03 07:00:00-05:00,5,7,2,0.000999526289100065,0.16831152,6530.976015,68.0
2023-05-03 13:00:00+00:00,0.373905,2023-05-03 08:00:00-05:00,5,8,2,0.17952250110043838,0.16831188,6739.656105,68.0
2023-05-03 14:00:00+00:00,0.364281,2023-05-03 09:00:00-05:00,5,9,2,0.4149937804391783,0.16831224,6889.565991,71.1
2023-05-03 15:00:00+00:00,0.356385,2023-05-03 10:00:00-05:00,5,10,2,0.628544899376129,0.1683126,7108.765941,73.9
2023-05-03 16:00:00+00:00,0.371657,2023-05-03 11:00:00-05:00,5,11,2,0.8033196811299458,0.16831296,7415.527823,77.0
2023-05-03 17:00:00+00:00,0.377248,2023-05-03 12:00:00-05:00,5,12,2,0.9272184857362622,0.16831332,7732.702239,79.0
2023-05-03 18:00:00+00:00,0.416379,2023-05-03 13:00:00-05:00,5,13,2,0.9917965800983545,0.16831368,8058.68776,80.1
2023-05-03 19:00:00+00:00,0.433034,2023-05-03 14:00:00-05:00,5,14,2,0.9926642103913011,0.16831404,8375.860443,82.9
2023-05-03 20:00:00+00:00,0.48225,2023-05-03 15:00:00-05:00,5,15,2,0.9297624243464235,0.1683144,8701.549705,82.9
2023-05-03 21:00:00+00:00,0.583564,2023-05-03 16:00:00-05:00,5,16,2,0.8073669106947109,0.16831476,9052.564676,84.0
2023-05-03 22:00:00+00:00,0.564834,2023-05-03 17:00:00-05:00,5,17,2,0.6338187269926173,0.16831512,9384.761723,82.9
2023-05-03 23:00:00+00:00,0.606097,2023-05-03 18:00:00-05:00,5,18,2,0.4211215555775301,0.16831548,9590.604622,82.0
2023-05-04 00:00:00+00:00,0.627363,2023-05-03 19:00:00-05:00,5,19,2,0.18591166741018325,0.16831584,9545.117284,82.0
2023-05-04 01:00:00+00:00,0.620562,2023-05-03 20:00:00-05:00,5,20,2,0.0016929159897689588,0.1683162,9236.947193,78.1
2023-05-04 02:00:00+00:00,0.623041,2023-05-03 21:00:00-05:00,5,21,2,0.0,0.16831656,8990.248649,75.9
2023-05-04 03:00:00+00:00,0.583449,2023-05-03 22:00:00-05:00,5,22,2,0.0,0.16831692,8628.867071,73.9
2023-05-04 04:00:00+00:00,0.502017,2023-05-03 23:00:00-05:00,5,23,2,0.0,0.16831728,7968.052535,73.0
2023-05-04 05:00:00+00:00,0.43021,2023-05-04 00:00:00-05:00,5,0,3,0.0,0.16831764,7283.09703,73.0
2023-05-04 06:00:00+00:00,0.374078,2023-05-04 01:00:00-05:00,5,1,3,0.0,0.168318,6802.416013,71.1
2023-05-04 07:00:00+00:00,0.354829,2023-05-04 02:00:00-05:00,5,2,3,0.0,0.16831836,6368.366752,70.0
2023-05-04 08:00:00+00:00,0.326821,2023-05-04 03:00:00-05:00,5,3,3,0.0,0.16831872,6074.445238,70.0
2023-05-04 09:00:00+00:00,0.325669,2023-05-04 04:00:00-05:00,5,4,3,0.0,0.16831908,5958.647948,69.1
2023-05-04 10:00:00+00:00,0.369525,2023-05-04 05:00:00-05:00,5,5,3,0.0,0.16831944,6029.283239,70.0
2023-05-04 11:00:00+00:00,0.397015,2023-05-04 06:00:00-05:00,5,6,3,0.0,0.1683198,6288.794681,70.0
2023-05-04 12:00:00+00:00,0.414707,2023-05-04 07:00:00-05:00,5,7,3,0.0013090992942606176,0.16832016,6809.982746,71.1
2023-05-04 13:00:00+00:00,0.410327,2023-05-04 08:00:00-05:00,5,8,3,0.18219224004447382,0.16832052,7128.033954,71.1
2023-05-04 14:00:00+00:00,0.400991,2023-05-04 09:00:00-05:00,5,9,3,0.4171870190547988,0.16832088,7277.281691,73.9
2023-05-04 15:00:00+00:00,0.423179,2023-05-04 10:00:00-05:00,5,10,3,0.6301914170755227,0.16832124,7520.528385,75.0
2023-05-04 16:00:00+00:00,0.426349,2023-05-04 11:00:00-05:00,5,11,3,0.8044743981454258,0.1683216,7729.502087,75.9
2023-05-04 17:00:00+00:00,0.424504,2023-05-04 12:00:00-05:00,5,12,3,0.9279814380664563,0.16832196,7950.482254,77.0
2023-05-04 18:00:00+00:00,0.429633,2023-05-04 13:00:00-05:00,5,13,3,0.9922978971559178,0.16832232,8100.266673,79.0
2023-05-04 19:00:00+00:00,0.453665,2023-05-04 14:00:00-05:00,5,14,3,0.9930530084575303,0.16832268,8308.245339,82.9
2023-05-04 20:00:00+00:00,0.488589,2023-05-04 15:00:00-05:00,5,15,3,0.9301954774965143,0.16832304,8541.91394,82.9
2023-05-04 21:00:00+00:00,0.568349,2023-05-04 16:00:00-05:00,5,16,3,0.8079968310482014,0.1683234,8875.19121,84.0
2023-05-04 22:00:00+00:00,0.593303,2023-05-04 17:00:00-05:00,5,17,3,0.634781550136901,0.16832376,9384.307885,84.0
2023-05-04 23:00:00+00:00,0.638831,2023-05-04 18:00:00-05:00,5,18,3,0.4225209648474582,0.16832412,9710.569569,84.0
2023-05-05 00:00:00+00:00,0.6318,2023-05-04 19:00:00-05:00,5,19,3,0.1877590279571175,0.16832448,9739.616051,82.9
2023-05-05 01:00:00+00:00,0.58316,2023-05-04 20:00:00-05:00,5,20,3,0.002018986467957591,0.16832484,9555.892238,82.0
2023-05-05 02:00:00+00:00,0.591978,2023-05-04 21:00:00-05:00,5,21,3,0.0,0.1683252,9378.226918,80.1
2023-05-05 03:00:00+00:00,0.60189,2023-05-04 22:00:00-05:00,5,22,3,0.0,0.16832556,9223.380606,79.0
2023-05-05 04:00:00+00:00,0.555095,2023-05-04 23:00:00-05:00,5,23,3,0.0,0.16832592,8724.41844,78.1
2023-05-05 05:00:00+00:00,0.485881,2023-05-05 00:00:00-05:00,5,0,4,0.0,0.16832628,8092.040649,77.0
2023-05-05 06:00:00+00:00,0.440641,2023-05-05 01:00:00-05:00,5,1,4,0.0,0.16832664,7544.511603,75.9
2023-05-05 07:00:00+00:00,0.421796,2023-05-05 02:00:00-05:00,5,2,4,0.0,0.168327,7113.766114,77.0
2023-05-05 08:00:00+00:00,0.40249,2023-05-05 03:00:00-05:00,5,3,4,0.0,0.16832736,6824.255942,75.9
2023-05-05 09:00:00+00:00,0.374366,2023-05-05 04:00:00-05:00,5,4,4,0.0,0.16832772,6666.848925,75.0
2023-05-05 10:00:00+00:00,0.394479,2023-05-05 05:00:00-05:00,5,5,4,0.0,0.16832808,6637.781121,72.0
2023-05-05 11:00:00+00:00,0.409232,2023-05-05 06:00:00-05:00,5,6,4,0.0,0.16832844,6838.069894,73.0
2023-05-05 12:00:00+00:00,0.439027,2023-05-05 07:00:00-05:00,5,7,4,0.0016742073071827352,0.1683288,7331.000003,73.0
2023-05-05 13:00:00+00:00,0.419433,2023-05-05 08:00:00-05:00,5,8,4,0.18477666663634154,0.16832916,7575.583346,73.9
2023-05-05 14:00:00+00:00,0.409809,2023-05-05 09:00:00-05:00,5,9,4,0.41929331194384306,0.16832952,7807.492135,77.0
2023-05-05 15:00:00+00:00,0.416782,2023-05-05 10:00:00-05:00,5,10,4,0.6317574777639847,0.16832988,8164.686675,81.0
2023-05-05 16:00:00+00:00,0.467151,2023-05-05 11:00:00-05:00,5,11,4,0.8055576933773338,0.16833024,8666.812367,82.9
2023-05-05 17:00:00+00:00,0.510316,2023-05-05 12:00:00-05:00,5,12,4,0.928683458013964,0.1683306,9207.319137,84.9
2023-05-05 18:00:00+00:00,0.553135,2023-05-05 13:00:00-05:00,5,13,4,0.9927494087505425,0.16833096,9733.461186,88.0
2023-05-05 19:00:00+00:00,0.615664,2023-05-05 14:00:00-05:00,5,14,4,0.9934029789187264,0.16833132,10301.830076,91.9
2023-05-05 20:00:00+00:00,0.706374,2023-05-05 15:00:00-05:00,5,15,4,0.9305997823968729,0.16833168,10881.652781,93.9
2023-05-05 21:00:00+00:00,0.724527,2023-05-05 16:00:00-05:00,5,16,4,0.8086065181421523,0.16833204,11330.365504,95.0
2023-05-05 22:00:00+00:00,0.808783,2023-05-05 17:00:00-05:00,5,17,4,0.6357305745602568,0.1683324,11657.711057,93.9
2023-05-05 23:00:00+00:00,0.842093,2023-05-05 18:00:00-05:00,5,18,4,0.4239107114685101,0.16833276,11756.608555,93.0
2023-05-06 00:00:00+00:00,0.834025,2023-05-05 19:00:00-05:00,5,19,4,0.18960001065964371,0.16833312,11534.727873,90.0
2023-05-06 01:00:00+00:00,0.789246,2023-05-05 20:00:00-05:00,5,20,4,0.0023865554461246297,0.16833348,11021.915316,87.1
2023-05-06 02:00:00+00:00,0.750576,2023-05-05 21:00:00-05:00,5,21,4,0.0,0.16833384,10561.73937,84.0
2023-05-06 03:00:00+00:00,0.697902,2023-05-05 22:00:00-05:00,5,22,4,0.0,0.1683342,10136.772318,82.0
2023-05-06 04:00:00+00:00,0.65808,2023-05-05 23:00:00-05:00,5,23,4,0.0,0.16833456,9322.429149,80.1
2023-05-06 05:00:00+00:00,0.577916,2023-05-06 00:00:00-05:00,5,0,5,0.0,0.16833492,8418.85849,78.1
2023-05-06 06:00:00+00:00,0.528585,2023-05-06 01:00:00-05:00,5,1,5,0.0,0.16833528,7746.382049,78.1
2023-05-06 07:00:00+00:00,0.492796,2023-05-06 02:00:00-05:00,5,2,5,0.0,0.16833564,7278.936736,78.1
2023-05-06 08:00:00+00:00,0.457815,2023-05-06 03:00:00-05:00,5,3,5,0.0,0.168336,6857.124599,78.1
2023-05-06 09:00:00+00:00,0.416609,2023-05-06 04:00:00-05:00,5,4,5,0.0,0.16833636,6527.270788,75.9
2023-05-06 10:00:00+00:00,0.388774,2023-05-06 05:00:00-05:00,5,5,5,0.0,0.16833672,6320.228829,77.0
2023-05-06 11:00:00+00:00,0.389696,2023-05-06 06:00:00-05:00,5,6,5,0.0,0.16833708,6279.363374,75.9
2023-05-06 12:00:00+00:00,0.392923,2023-05-06 07:00:00-05:00,5,7,5,0.0020952543870245573,0.16833744,6400.584656,75.9
2023-05-06 13:00:00+00:00,0.416206,2023-05-06 08:00:00-05:00,5,8,5,0.18727525677940265,0.1683378,6586.742156,77.0
2023-05-06 14:00:00+00:00,0.442082,2023-05-06 09:00:00-05:00,5,9,5,0.42131299552538676,0.16833816,6910.386591,79.0
2023-05-06 15:00:00+00:00,0.474758,2023-05-06 10:00:00-05:00,5,10,5,0.6332438776620359,0.16833852,7274.887697,79.0
