utc,value,local,mo,hr,dofw,pv,trend,tmpf
2023-06-23 11:00:00+00:00,0.183914,2023-06-23 07:00:00-04:00,6,7,4,0.01265211138951579,0.1687518,69.3
2023-06-23 12:00:00+00:00,0.215517,2023-06-23 08:00:00-04:00,6,8,4,0.203123564431176,0.16875216,71.1
2023-06-23 13:00:00+00:00,0.218397,2023-06-23 09:00:00-04:00,6,9,4,0.4210995106274118,0.16875252,73.4
2023-06-23 14:00:00+00:00,0.189655,2023-06-23 10:00:00-04:00,6,10,4,0.6205351837125428,0.16875288,77.5
2023-06-23 15:00:00+00:00,0.103448,2023-06-23 11:00:00-04:00,6,11,4,0.7866005652937113,0.16875324,81.1
2023-06-23 16:00:00+00:00,0.0287414,2023-06-23 12:00:00-04:00,6,12,4,0.9080223217053662,0.1687536,83.7
2023-06-23 17:00:00+00:00,0.0258621,2023-06-23 13:00:00-04:00,6,13,4,0.9766217289361082,0.16875396,86.5
2023-06-23 18:00:00+00:00,-0.0632241,2023-06-23 14:00:00-04:00,6,14,4,0.9877774353711732,0.16875432,86.5
2023-06-23 19:00:00+00:00,0.00574138,2023-06-23 15:00:00-04:00,6,15,4,0.9407375914709156,0.16875468,88.9
2023-06-23 21:00:00+00:00,-0.0373621,2023-06-23 17:00:00-04:00,6,17,4,0.6884540340013143,0.1687554,88.7
2023-06-23 22:00:00+00:00,0.0689655,2023-06-23 18:00:00-04:00,6,18,4,0.5002273706704884,0.16875576,89.2
2023-06-23 23:00:00+00:00,0.0632241,2023-06-23 19:00:00-04:00,6,19,4,0.28716661363653756,0.16875612,85.1
2023-06-24 00:00:00+00:00,0.189655,2023-06-23 20:00:00-04:00,6,20,4,0.07224290284862242,0.16875648,79.7
2023-06-24 01:00:00+00:00,0.247121,2023-06-23 21:00:00-04:00,6,21,4,0.0,0.16875684,74.3
2023-06-24 02:00:00+00:00,0.247121,2023-06-23 22:00:00-04:00,6,22,4,0.0,0.1687572,74.7
2023-06-24 03:00:00+00:00,0.258621,2023-06-23 23:00:00-04:00,6,23,4,0.0,0.16875756,75.0
2023-06-24 04:00:00+00:00,0.247121,2023-06-24 00:00:00-04:00,6,0,5,0.0,0.16875792,74.3
2023-06-24 05:00:00+00:00,0.221259,2023-06-24 01:00:00-04:00,6,1,5,0.0,0.16875828,73.2
2023-06-24 06:00:00+00:00,0.192534,2023-06-24 02:00:00-04:00,6,2,5,0.0,0.16875864,73.2
2023-06-24 07:00:00+00:00,0.178155,2023-06-24 03:00:00-04:00,6,3,5,0.0,0.168759,73.4
2023-06-24 08:00:00+00:00,0.169534,2023-06-24 04:00:00-04:00,6,4,5,0.0,0.16875936,72.3
2023-06-24 09:00:00+00:00,0.160914,2023-06-24 05:00:00-04:00,6,5,5,0.0,0.16875972,72.5
2023-06-24 10:00:00+00:00,0.149431,2023-06-24 06:00:00-04:00,6,6,5,0.0,0.16876008,71.8
2023-06-24 11:00:00+00:00,0.175293,2023-06-24 07:00:00-04:00,6,7,5,0.01221625232028483,0.16876044,72.3
2023-06-24 12:00:00+00:00,0.192534,2023-06-24 08:00:00-04:00,6,8,5,0.20216105517150135,0.1687608,72.9
2023-06-24 13:00:00+00:00,0.181034,2023-06-24 09:00:00-04:00,6,9,5,0.4201613348682227,0.16876116,76.1
2023-06-24 14:00:00+00:00,0.13219,2023-06-24 10:00:00-04:00,6,10,5,0.6196842380200528,0.16876152,79.3
2023-06-24 15:00:00+00:00,0.0431034,2023-06-24 11:00:00-04:00,6,11,5,0.7858801115784163,0.16876188,82.8
2023-06-24 16:00:00+00:00,-0.0258621,2023-06-24 12:00:00-04:00,6,12,5,0.907467423718348,0.16876224,84.9
2023-06-24 17:00:00+00:00,-0.0919483,2023-06-24 13:00:00-04:00,6,13,5,0.9762571240482585,0.1687626,85.5
2023-06-24 18:00:00+00:00,-0.0890862,2023-06-24 14:00:00-04:00,6,14,5,0.9876154408287009,0.16876296,86.9
2023-06-24 19:00:00+00:00,-0.0948276,2023-06-24 15:00:00-04:00,6,15,5,0.9407769282255722,0.16876332,88.2
2023-06-24 20:00:00+00:00,-0.112069,2023-06-24 16:00:00-04:00,6,16,5,0.8388974138458835,0.16876368,88.0
2023-06-24 21:00:00+00:00,-0.10919,2023-06-24 17:00:00-04:00,6,17,5,0.6888375686823796,0.16876404,88.5
2023-06-24 22:00:00+00:00,0.0373621,2023-06-24 18:00:00-04:00,6,18,5,0.5007283671563771,0.1687644,88.9
2023-06-24 23:00:00+00:00,0.10919,2023-06-24 19:00:00-04:00,6,19,5,0.28773060484740426,0.16876476,87.4
2023-06-25 00:00:00+00:00,0.186776,2023-06-24 20:00:00-04:00,6,20,5,0.07273849492740006,0.16876512,85.8
2023-06-25 01:00:00+00:00,0.275862,2023-06-24 21:00:00-04:00,6,21,5,0.0,0.16876548,79.5
2023-06-25 02:00:00+00:00,0.293103,2023-06-24 22:00:00-04:00,6,22,5,0.0,0.16876584,77.5
2023-06-25 03:00:00+00:00,0.281603,2023-06-24 23:00:00-04:00,6,23,5,0.0,0.1687662,76.1
2023-06-25 04:00:00+00:00,0.2615,2023-06-25 00:00:00-04:00,6,0,6,0.0,0.16876656,76.1
2023-06-25 05:00:00+00:00,0.2385,2023-06-25 01:00:00-04:00,6,1,6,0.0,0.16876692,73.0
2023-06-25 06:00:00+00:00,0.209776,2023-06-25 02:00:00-04:00,6,2,6,0.0,0.16876728,73.6
2023-06-25 07:00:00+00:00,0.195397,2023-06-25 03:00:00-04:00,6,3,6,0.0,0.16876764,73.0
2023-06-25 08:00:00+00:00,0.189655,2023-06-25 04:00:00-04:00,6,4,6,0.0,0.168768,72.3
2023-06-25 09:00:00+00:00,0.178155,2023-06-25 05:00:00-04:00,6,5,6,0.0,0.16876836,71.6
2023-06-25 10:00:00+00:00,0.172414,2023-06-25 06:00:00-04:00,6,6,6,0.0,0.16876872,70.9
2023-06-25 11:00:00+00:00,0.169534,2023-06-25 07:00:00-04:00,6,7,6,0.011761114551520905,0.16876908,69.4
2023-06-25 12:00:00+00:00,0.169534,2023-06-25 08:00:00-04:00,6,8,6,0.20115220012626656,0.16876944,73.2
2023-06-25 13:00:00+00:00,0.160914,2023-06-25 09:00:00-04:00,6,9,6,0.419190289471926,0.1687698,76.8
2023-06-25 14:00:00+00:00,0.106328,2023-06-25 10:00:00-04:00,6,10,6,0.6188135785501785,0.16877016,82.4
2023-06-25 15:00:00+00:00,0.0344828,2023-06-25 11:00:00-04:00,6,11,6,0.7851506040834298,0.16877052,85.6
2023-06-25 16:00:00+00:00,-0.0344828,2023-06-25 12:00:00-04:00,6,12,6,0.9069107780227009,0.16877088,88.5
2023-06-25 17:00:00+00:00,-0.0948276,2023-06-25 13:00:00-04:00,6,13,6,0.9758941922216791,0.16877124,89.1
2023-06-25 18:00:00+00:00,-0.112069,2023-06-25 14:00:00-04:00,6,14,6,0.9874544096192145,0.1687716,89.4
2023-06-25 19:00:00+00:00,-0.10919,2023-06-25 15:00:00-04:00,6,15,6,0.940812435419476,0.16877196,91.2
2023-06-25 20:00:00+00:00,-0.0948276,2023-06-25 16:00:00-04:00,6,16,6,0.8391106213831733,0.16877232,91.2
2023-06-25 21:00:00+00:00,-0.0402241,2023-06-25 17:00:00-04:00,6,17,6,0.6891970558227277,0.16877268,91.8
2023-06-25 22:00:00+00:00,0.0373621,2023-06-25 18:00:00-04:00,6,18,6,0.5011913786026017,0.16877304,91.4
2023-06-25 23:00:00+00:00,0.10919,2023-06-25 19:00:00-04:00,6,19,6,0.28824186636527466,0.1687734,90.5
2023-06-26 00:00:00+00:00,0.227017,2023-06-25 20:00:00-04:00,6,20,6,0.0731761427813876,0.16877376,86.7
2023-06-26 01:00:00+00:00,0.304603,2023-06-25 21:00:00-04:00,6,21,6,0.0,0.16877412,81.5
2023-06-26 02:00:00+00:00,0.318966,2023-06-25 22:00:00-04:00,6,22,6,0.0,0.16877448,80.2
2023-06-26 03:00:00+00:00,0.313224,2023-06-25 23:00:00-04:00,6,23,6,0.0,0.16877484,79.5
2023-06-26 04:00:00+00:00,0.287362,2023-06-26 00:00:00-04:00,6,0,0,0.0,0.1687752,78.8
2023-06-26 05:00:00+00:00,0.2615,2023-06-26 01:00:00-04:00,6,1,0,0.0,0.16877556,77.7
2023-06-26 06:00:00+00:00,0.241379,2023-06-26 02:00:00-04:00,6,2,0,0.0,0.16877592,74.7
2023-06-26 07:00:00+00:00,0.221259,2023-06-26 03:00:00-04:00,6,3,0,0.0,0.16877628,73.0
2023-06-26 08:00:00+00:00,0.204017,2023-06-26 04:00:00-04:00,6,4,0,0.0,0.16877664,73.2
2023-06-26 09:00:00+00:00,0.198276,2023-06-26 05:00:00-04:00,6,5,0,0.0,0.168777,71.8
2023-06-26 10:00:00+00:00,0.206897,2023-06-26 06:00:00-04:00,6,6,0,0.0,0.16877736,71.6
2023-06-26 11:00:00+00:00,0.227017,2023-06-26 07:00:00-04:00,6,7,0,0.011288937901953601,0.16877772,73.4
2023-06-26 12:00:00+00:00,0.258621,2023-06-26 08:00:00-04:00,6,8,0,0.20009827127428997,0.16877808,75.0
2023-06-26 13:00:00+00:00,0.275862,2023-06-26 09:00:00-04:00,6,9,0,0.41818752826032246,0.16877844,77.4
2023-06-26 14:00:00+00:00,0.241379,2023-06-26 10:00:00-04:00,6,10,0,0.6179241848260297,0.1687788,81.9
2023-06-26 15:00:00+00:00,0.155172,2023-06-26 11:00:00-04:00,6,11,0,0.7844127874338773,0.16877916,84.7
2023-06-26 16:00:00+00:00,0.163793,2023-06-26 12:00:00-04:00,6,12,0,0.9063528489733208,0.16877952,86.7
2023-06-26 17:00:00+00:00,0.005741,2023-06-26 13:00:00-04:00,6,13,0,0.9755330907433226,0.16877988,90.0
2023-06-26 18:00:00+00:00,-0.014362,2023-06-26 14:00:00-04:00,6,14,0,0.9872941856441223,0.16878024,91.0
2023-06-26 19:00:00+00:00,0.008621,2023-06-26 15:00:00-04:00,6,15,0,0.940843658209027,0.1687806,91.2
2023-06-26 20:00:00+00:00,0.020121,2023-06-26 16:00:00-04:00,6,16,0,0.8393107404412673,0.16878096,92.1
2023-06-26 21:00:00+00:00,0.097707,2023-06-26 17:00:00-04:00,6,17,0,0.6895315641888667,0.16878132,93.2
2023-06-26 22:00:00+00:00,0.074707,2023-06-26 18:00:00-04:00,6,18,0,0.501615327037218,0.16878168,92.5
2023-06-26 23:00:00+00:00,0.112069,2023-06-26 19:00:00-04:00,6,19,0,0.28869924712936745,0.16878204,91.8
2023-06-27 00:00:00+00:00,0.206897,2023-06-26 20:00:00-04:00,6,20,0,0.07355463301800767,0.1687824,89.8
2023-06-27 01:00:00+00:00,0.301724,2023-06-26 21:00:00-04:00,6,21,0,0.0,0.16878276,86.0
2023-06-27 02:00:00+00:00,0.310345,2023-06-26 22:00:00-04:00,6,22,0,0.0,0.16878312,84.7
2023-06-27 03:00:00+00:00,0.307466,2023-06-26 23:00:00-04:00,6,23,0,0.0,0.16878348,82.4
2023-06-27 04:00:00+00:00,0.284483,2023-06-27 00:00:00-04:00,6,0,1,0.0,0.16878384,80.4
2023-06-27 05:00:00+00:00,0.258621,2023-06-27 01:00:00-04:00,6,1,1,0.0,0.1687842,79.3
2023-06-27 06:00:00+00:00,0.235638,2023-06-27 02:00:00-04:00,6,2,1,0.0,0.16878456,78.8
2023-06-27 07:00:00+00:00,0.215517,2023-06-27 03:00:00-04:00,6,3,1,0.0,0.16878492,78.6
2023-06-27 08:00:00+00:00,0.204017,2023-06-27 04:00:00-04:00,6,4,1,0.0,0.16878528,79.2
2023-06-27 09:00:00+00:00,0.201155,2023-06-27 05:00:00-04:00,6,5,1,0.0,0.16878564,79.5
2023-06-27 10:00:00+00:00,0.218397,2023-06-27 06:00:00-04:00,6,6,1,0.0,0.168786,79.2
2023-06-27 11:00:00+00:00,0.247121,2023-06-27 07:00:00-04:00,6,7,1,0.01080203784942007,0.16878636,78.6
2023-06-27 12:00:00+00:00,0.298845,2023-06-27 08:00:00-04:00,6,8,1,0.19900053651129873,0.16878672,79.5
2023-06-27 13:00:00+00:00,0.321845,2023-06-27 09:00:00-04:00,6,9,1,0.417154186983914,0.16878708,82.0
2023-06-27 14:00:00+00:00,0.281603,2023-06-27 10:00:00-04:00,6,10,1,0.6170170076823221,0.16878744,85.1
2023-06-27 15:00:00+00:00,0.206897,2023-06-27 11:00:00-04:00,6,11,1,0.7836673691808066,0.1687878,87.4
2023-06-27 16:00:00+00:00,0.163793,2023-06-27 12:00:00-04:00,6,12,1,0.9057940580870412,0.16878816,89.2
2023-06-27 17:00:00+00:00,0.097707,2023-06-27 13:00:00-04:00,6,13,1,0.975173931257023,0.16878852,90.7
2023-06-27 18:00:00+00:00,0.066086,2023-06-27 14:00:00-04:00,6,14,1,0.9871345674854743,0.16878888,91.6
2023-06-27 19:00:00+00:00,0.172414,2023-06-27 15:00:00-04:00,6,15,1,0.9408700998558591,0.16878924,92.1
2023-06-27 20:00:00+00:00,0.221259,2023-06-27 16:00:00-04:00,6,16,1,0.8394970164012195,0.1687896,93.7
2023-06-27 21:00:00+00:00,0.11781,2023-06-27 17:00:00-04:00,6,17,1,0.6898401357244339,0.16878996,93.4
2023-06-27 22:00:00+00:00,0.123569,2023-06-27 18:00:00-04:00,6,18,1,0.5019991184294851,0.16879032,93.6
2023-06-27 23:00:00+00:00,0.172414,2023-06-27 19:00:00-04:00,6,19,1,0.2891015928918851,0.16879068,92.3
2023-06-28 00:00:00+00:00,0.232759,2023-06-27 20:00:00-04:00,6,20,1,0.07387278978416739,0.16879104,90.3
2023-06-28 01:00:00+00:00,0.318966,2023-06-27 21:00:00-04:00,6,21,1,0.0,0.1687914,86.7
2023-06-28 02:00:00+00:00,0.336207,2023-06-27 22:00:00-04:00,6,22,1,0.0,0.16879176,84.0
2023-06-28 03:00:00+00:00,0.330466,2023-06-27 23:00:00-04:00,6,23,1,0.0,0.16879212,82.6
2023-06-28 04:00:00+00:00,0.304603,2023-06-28 00:00:00-04:00,6,0,2,0.0,0.16879248,80.4
2023-06-28 05:00:00+00:00,0.275862,2023-06-28 01:00:00-04:00,6,1,2,0.0,0.16879284,79.7
2023-06-28 06:00:00+00:00,0.247121,2023-06-28 02:00:00-04:00,6,2,2,0.0,0.1687932,80.2
2023-06-28 07:00:00+00:00,0.232759,2023-06-28 03:00:00-04:00,6,3,2,0.0,0.16879356,78.1
2023-06-28 08:00:00+00:00,0.218397,2023-06-28 04:00:00-04:00,6,4,2,0.0,0.16879392,79.5
2023-06-28 09:00:00+00:00,0.209776,2023-06-28 05:00:00-04:00,6,5,2,0.0,0.16879428,77.9
2023-06-28 10:00:00+00:00,0.221259,2023-06-28 06:00:00-04:00,6,6,2,0.0,0.16879464,77.7
2023-06-28 11:00:00+00:00,0.255741,2023-06-28 07:00:00-04:00,6,7,2,0.010302798544810352,0.168795,76.3
2023-06-28 12:00:00+00:00,0.301724,2023-06-28 08:00:00-04:00,6,8,2,0.19786025908237492,0.16879536,78.3
2023-06-28 13:00:00+00:00,0.307466,2023-06-28 09:00:00-04:00,6,9,2,0.41609138284589636,0.16879572,82.8
2023-06-28 14:00:00+00:00,0.267241,2023-06-28 10:00:00-04:00,6,10,2,0.6160929688841175,0.16879608,86.2
2023-06-28 15:00:00+00:00,0.186776,2023-06-28 11:00:00-04:00,6,11,2,0.7829150195390431,0.16879644,88.3
2023-06-28 16:00:00+00:00,0.10919,2023-06-28 12:00:00-04:00,6,12,2,0.9052347839198905,0.1687968,90.0
2023-06-28 17:00:00+00:00,0.048845,2023-06-28 13:00:00-04:00,6,13,2,0.9748167797919466,0.16879716,91.9
2023-06-28 18:00:00+00:00,0.014362,2023-06-28 14:00:00-04:00,6,14,2,0.9869753085879877,0.16879752,91.8
2023-06-28 19:00:00+00:00,0.031603,2023-06-28 15:00:00-04:00,6,15,2,0.9408912220554637,0.16879788,92.8
2023-06-28 20:00:00+00:00,0.034483,2023-06-28 16:00:00-04:00,6,16,2,0.8396686595067421,0.16879824,93.6
2023-06-28 21:00:00+00:00,0.077586,2023-06-28 17:00:00-04:00,6,17,2,0.6901217861151364,0.1687986,93.4
2023-06-28 22:00:00+00:00,0.114948,2023-06-28 18:00:00-04:00,6,18,2,0.5023416433339951,0.16879896,92.5
2023-06-28 23:00:00+00:00,0.135052,2023-06-28 19:00:00-04:00,6,19,2,0.2894477469372138,0.16879932,91.6
2023-06-29 00:00:00+00:00,0.229879,2023-06-28 20:00:00-04:00,6,20,2,0.0741294760161656,0.16879968,89.6
2023-06-29 01:00:00+00:00,0.304603,2023-06-28 21:00:00-04:00,6,21,2,0.0,0.16880004,86.4
2023-06-29 02:00:00+00:00,0.324707,2023-06-28 22:00:00-04:00,6,22,2,0.0,0.1688004,83.5
2023-06-29 03:00:00+00:00,0.321845,2023-06-28 23:00:00-04:00,6,23,2,0.0,0.16880076,81.9
2023-06-29 04:00:00+00:00,0.275862,2023-06-29 00:00:00-04:00,6,0,3,0.0,0.16880112,79.5
2023-06-29 05:00:00+00:00,0.25,2023-06-29 01:00:00-04:00,6,1,3,0.0,0.16880148,77.0
2023-06-29 06:00:00+00:00,0.224138,2023-06-29 02:00:00-04:00,6,2,3,0.0,0.16880184,75.7
2023-06-29 07:00:00+00:00,0.204017,2023-06-29 03:00:00-04:00,6,3,3,0.0,0.1688022,73.9
2023-06-29 08:00:00+00:00,0.192534,2023-06-29 04:00:00-04:00,6,4,3,0.0,0.16880256,73.6
2023-06-29 09:00:00+00:00,0.186776,2023-06-29 05:00:00-04:00,6,5,3,0.0,0.16880292,72.7
2023-06-29 10:00:00+00:00,0.192534,2023-06-29 06:00:00-04:00,6,6,3,0.0,0.16880328,71.4
2023-06-29 11:00:00+00:00,0.218397,2023-06-29 07:00:00-04:00,6,7,3,0.009793664906564633,0.16880364,71.8
2023-06-29 12:00:00+00:00,0.255741,2023-06-29 08:00:00-04:00,6,8,3,0.19667869703356636,0.168804,75.7
2023-06-29 13:00:00+00:00,0.290224,2023-06-29 09:00:00-04:00,6,9,3,0.41500021404564064,0.16880436,80.4
2023-06-29 14:00:00+00:00,0.275862,2023-06-29 10:00:00-04:00,6,10,3,0.6151529607686792,0.16880472,84.7
2023-06-29 15:00:00+00:00,0.201155,2023-06-29 11:00:00-04:00,6,11,3,0.7821563711522955,0.16880508,87.4
2023-06-29 16:00:00+00:00,0.13219,2023-06-29 12:00:00-04:00,6,12,3,0.9046753619761562,0.16880544,90.1
2023-06-29 17:00:00+00:00,0.083328,2023-06-29 13:00:00-04:00,6,13,3,0.9744616568274703,0.1688058,91.8
2023-06-29 18:00:00+00:00,0.054603,2023-06-29 14:00:00-04:00,6,14,3,0.9868161174817826,0.16880616,92.3
2023-06-29 19:00:00+00:00,0.048845,2023-06-29 15:00:00-04:00,6,15,3,0.94090644530946,0.16880652,94.1
2023-06-29 20:00:00+00:00,0.071845,2023-06-29 16:00:00-04:00,6,16,3,0.8398248453690094,0.16880688,94.5
2023-06-29 21:00:00+00:00,0.10919,2023-06-29 17:00:00-04:00,6,17,3,0.6903755054015064,0.16880724,94.5
2023-06-29 22:00:00+00:00,0.143672,2023-06-29 18:00:00-04:00,6,18,3,0.5026417775832634,0.1688076,94.1
2023-06-29 23:00:00+00:00,0.183914,2023-06-29 19:00:00-04:00,6,19,3,0.2897365508512497,0.16880796,93.4
2023-06-30 00:00:00+00:00,0.278741,2023-06-29 20:00:00-04:00,6,20,3,0.07432359487833388,0.16880832,89.2
2023-06-30 01:00:00+00:00,0.37069,2023-06-29 21:00:00-04:00,6,21,3,0.0,0.16880868,85.5
2023-06-30 02:00:00+00:00,0.376431,2023-06-29 22:00:00-04:00,6,22,3,0.0,0.16880904,84.0
2023-06-30 03:00:00+00:00,0.37069,2023-06-29 23:00:00-04:00,6,23,3,0.0,0.1688094,83.1
2023-06-30 04:00:00+00:00,0.339086,2023-06-30 00:00:00-04:00,6,0,4,0.0,0.16880976,78.1
2023-06-30 05:00:00+00:00,0.304603,2023-06-30 01:00:00-04:00,6,1,4,0.0,0.16881012,77.2
2023-06-30 06:00:00+00:00,0.278741,2023-06-30 02:00:00-04:00,6,2,4,0.0,0.16881048,77.4
2023-06-30 07:00:00+00:00,0.255741,2023-06-30 03:00:00-04:00,6,3,4,0.0,0.16881084,74.7
2023-06-30 08:00:00+00:00,0.2385,2023-06-30 04:00:00-04:00,6,4,4,0.0,0.1688112,74.8
2023-06-30 09:00:00+00:00,0.227017,2023-06-30 05:00:00-04:00,6,5,4,0.0,0.16881156,73.8
2023-06-30 10:00:00+00:00,0.227017,2023-06-30 06:00:00-04:00,6,6,4,0.0,0.16881192,73.8
2023-06-30 11:00:00+00:00,0.247121,2023-06-30 07:00:00-04:00,6,7,4,0.009277133633045522,0.16881228,73.8
2023-06-30 12:00:00+00:00,0.293103,2023-06-30 08:00:00-04:00,6,8,4,0.19545710267894736,0.16881264,76.8
2023-06-30 13:00:00+00:00,0.304603,2023-06-30 09:00:00-04:00,6,9,4,0.41388175933851606,0.168813,80.8
2023-06-30 14:00:00+00:00,0.278741,2023-06-30 10:00:00-04:00,6,10,4,0.6141978459079624,0.16881336,85.6
2023-06-30 15:00:00+00:00,0.201155,2023-06-30 11:00:00-04:00,6,11,4,0.7813920188842406,0.16881372,88.0
2023-06-30 16:00:00+00:00,0.146552,2023-06-30 12:00:00-04:00,6,12,4,0.9041160846485243,0.16881408,90.1
2023-06-30 17:00:00+00:00,0.094828,2023-06-30 13:00:00-04:00,6,13,4,0.9741085373941164,0.16881444,90.7
2023-06-30 18:00:00+00:00,0.071845,2023-06-30 14:00:00-04:00,6,14,4,0.9866566580457291,0.1688148,91.0
2023-06-30 19:00:00+00:00,0.106328,2023-06-30 15:00:00-04:00,6,15,4,0.9409151493430794,0.16881516,93.7
2023-06-30 20:00:00+00:00,0.063224,2023-06-30 16:00:00-04:00,6,16,4,0.8399647155201149,0.16881552,94.3
2023-06-30 21:00:00+00:00,0.066086,2023-06-30 17:00:00-04:00,6,17,4,0.6906002586419773,0.16881588,95.5
2023-06-30 22:00:00+00:00,0.14081,2023-06-30 18:00:00-04:00,6,18,4,0.5028983830314205,0.16881624,94.5
2023-06-30 23:00:00+00:00,0.186776,2023-06-30 19:00:00-04:00,6,19,4,0.2899668453440333,0.1688166,92.7
2023-07-01 00:00:00+00:00,0.290224,2023-06-30 20:00:00-04:00,6,20,4,0.07445409140322166,0.16881696,88.5
2023-07-01 01:00:00+00:00,0.336207,2023-06-30 21:00:00-04:00,6,21,4,0.0,0.16881732,84.9
2023-07-01 02:00:00+00:00,0.364948,2023-06-30 22:00:00-04:00,6,22,4,0.0,0.16881768,84.4
2023-07-01 03:00:00+00:00,0.356328,2023-06-30 23:00:00-04:00,6,23,4,0.0,0.16881804,82.2
2023-07-01 04:00:00+00:00,0.321845,2023-07-01 00:00:00-04:00,7,0,5,0.0,0.1688184,79.7
2023-07-01 05:00:00+00:00,0.295983,2023-07-01 01:00:00-04:00,7,1,5,0.0,0.16881876,78.8
2023-07-01 06:00:00+00:00,0.258621,2023-07-01 02:00:00-04:00,7,2,5,0.0,0.16881912,75.9
2023-07-01 07:00:00+00:00,0.2385,2023-07-01 03:00:00-04:00,7,3,5,0.0,0.16881948,75.2
2023-07-01 08:00:00+00:00,0.224138,2023-07-01 04:00:00-04:00,7,4,5,0.0,0.16881984,74.3
2023-07-01 09:00:00+00:00,0.215517,2023-07-01 05:00:00-04:00,7,5,5,0.0,0.1688202,74.1
2023-07-01 10:00:00+00:00,0.192534,2023-07-01 06:00:00-04:00,7,6,5,0.0,0.16882056,72.1
2023-07-01 11:00:00+00:00,0.192534,2023-07-01 07:00:00-04:00,7,7,5,0.008755742964563593,0.16882092,73.2
2023-07-01 12:00:00+00:00,0.192534,2023-07-01 08:00:00-04:00,7,8,5,0.19419672207948668,0.16882128,74.7
2023-07-01 13:00:00+00:00,0.178155,2023-07-01 09:00:00-04:00,7,9,5,0.41273707760908424,0.16882164,78.1
2023-07-01 14:00:00+00:00,0.126431,2023-07-01 10:00:00-04:00,7,10,5,0.6132284567892619,0.168822,83.5
2023-07-01 15:00:00+00:00,0.051724,2023-07-01 11:00:00-04:00,7,11,5,0.7806225196330255,0.16882236,88.0
2023-07-01 16:00:00+00:00,0.008621,2023-07-01 12:00:00-04:00,7,12,5,0.9035572011879304,0.16882272,90.9
2023-07-01 17:00:00+00:00,-0.034483,2023-07-01 13:00:00-04:00,7,13,5,0.9737573512104503,0.16882308,94.1
2023-07-01 18:00:00+00:00,-0.045983,2023-07-01 14:00:00-04:00,7,14,5,0.986496549812656,0.16882344,94.5
2023-07-01 19:00:00+00:00,-0.031603,2023-07-01 15:00:00-04:00,7,15,5,0.9409166735691115,0.1688238,95.9
2023-07-01 20:00:00+00:00,-0.031603,2023-07-01 16:00:00-04:00,7,16,5,0.840087378016438,0.16882416,95.2
2023-07-01 21:00:00+00:00,0.020121,2023-07-01 17:00:00-04:00,7,17,5,0.6907949866287717,0.16882452,94.8
2023-07-01 22:00:00+00:00,0.080466,2023-07-01 18:00:00-04:00,7,18,5,0.5031103083518357,0.16882488,95.7
2023-07-01 23:00:00+00:00,0.169534,2023-07-01 19:00:00-04:00,7,19,5,0.2901374711287089,0.16882524,89.6
2023-07-02 00:00:00+00:00,0.258621,2023-07-01 20:00:00-04:00,7,20,5,0.07451995434726501,0.1688256,81.7
2023-07-02 01:00:00+00:00,0.333328,2023-07-01 21:00:00-04:00,7,21,5,0.0,0.16882596,80.2
2023-07-02 02:00:00+00:00,0.35919,2023-07-01 22:00:00-04:00,7,22,5,0.0,0.16882632,79.3
2023-07-02 03:00:00+00:00,0.35919,2023-07-01 23:00:00-04:00,7,23,5,0.0,0.16882668,73.8
2023-07-02 04:00:00+00:00,0.333328,2023-07-02 00:00:00-04:00,7,0,6,0.0,0.16882704,74.8
2023-07-02 05:00:00+00:00,0.293103,2023-07-02 01:00:00-04:00,7,1,6,0.0,0.1688274,74.3
2023-07-02 06:00:00+00:00,0.275862,2023-07-02 02:00:00-04:00,7,2,6,0.0,0.16882776,74.3
2023-07-02 07:00:00+00:00,0.25,2023-07-02 03:00:00-04:00,7,3,6,0.0,0.16882812,74.7
2023-07-02 08:00:00+00:00,0.229879,2023-07-02 04:00:00-04:00,7,4,6,0.0,0.16882848,74.1
2023-07-02 09:00:00+00:00,0.221259,2023-07-02 05:00:00-04:00,7,5,6,0.0,0.16882884,74.5
2023-07-02 10:00:00+00:00,0.206897,2023-07-02 06:00:00-04:00,7,6,6,0.0,0.1688292,73.8
2023-07-02 11:00:00+00:00,0.198276,2023-07-02 07:00:00-04:00,7,7,6,0.008232061024711891,0.16882956,74.1
2023-07-02 12:00:00+00:00,0.201155,2023-07-02 08:00:00-04:00,7,8,6,0.1928987945302235,0.16882992,76.6
2023-07-02 13:00:00+00:00,0.189655,2023-07-02 09:00:00-04:00,7,9,6,0.4115672074547797,0.16883028,80.2
2023-07-02 14:00:00+00:00,0.152293,2023-07-02 10:00:00-04:00,7,10,6,0.6122455955116418,0.16883064,84.2
2023-07-02 15:00:00+00:00,0.080466,2023-07-02 11:00:00-04:00,7,11,6,0.7798483921681886,0.168831,86.4
2023-07-02 16:00:00+00:00,0.014362,2023-07-02 12:00:00-04:00,7,12,6,0.9029989177024446,0.16883136,88.9
2023-07-02 17:00:00+00:00,-0.002879,2023-07-02 13:00:00-04:00,7,13,6,0.973407982855753,0.16883172,91.6
2023-07-02 18:00:00+00:00,-0.002879,2023-07-02 14:00:00-04:00,7,14,6,0.9863353683166083,0.16883208,92.8
2023-07-02 19:00:00+00:00,-0.002879,2023-07-02 15:00:00-04:00,7,15,6,0.9409103175995248,0.16883244,92.8
2023-07-02 20:00:00+00:00,0.014362,2023-07-02 16:00:00-04:00,7,16,6,0.8401919080943531,0.1688328,93.9
