utc,value,local,mo,hr,dofw,pv,trend,lag,tmpf
2023-03-22 07:00:00+00:00,0.74383,2023-03-21 21:00:00-10:00,3,21,1,0.0,0.16794684,0.512341,75.9
2023-03-22 08:00:00+00:00,0.67234,2023-03-21 22:00:00-10:00,3,22,1,0.0,0.1679472,0.657872,75.9
2023-03-22 09:00:00+00:00,0.588936,2023-03-21 23:00:00-10:00,3,23,1,0.0,0.16794756,0.673192,73.9
2023-03-22 10:00:00+00:00,0.534468,2023-03-22 00:00:00-10:00,3,0,2,0.0,0.16794792,0.630638,73.0
2023-03-22 11:00:00+00:00,0.480851,2023-03-22 01:00:00-10:00,3,1,2,0.0,0.16794828,0.574468,72.0
2023-03-22 12:00:00+00:00,0.444255,2023-03-22 02:00:00-10:00,3,2,2,0.0,0.16794864,0.497021,71.1
2023-03-22 13:00:00+00:00,0.435745,2023-03-22 03:00:00-10:00,3,3,2,0.0,0.167949,0.434043,70.0
2023-03-22 14:00:00+00:00,0.434894,2023-03-22 04:00:00-10:00,3,4,2,0.0,0.16794936,0.382128,71.1
2023-03-22 15:00:00+00:00,0.437447,2023-03-22 05:00:00-10:00,3,5,2,0.0,0.16794972,0.359149,69.1
2023-03-22 16:00:00+00:00,0.467234,2023-03-22 06:00:00-10:00,3,6,2,0.0,0.16795008,0.348085,70.0
2023-03-22 17:00:00+00:00,0.468936,2023-03-22 07:00:00-10:00,3,7,2,0.029920679046579912,0.16795044,0.346383,69.1
2023-03-22 18:00:00+00:00,0.354043,2023-03-22 08:00:00-10:00,3,8,2,0.28179774859189155,0.1679508,0.388936,72.0
2023-03-22 19:00:00+00:00,0.0808511,2023-03-22 09:00:00-10:00,3,9,2,0.5326743460437423,0.16795116,0.410213,77.0
2023-03-22 20:00:00+00:00,0.0680852,2023-03-22 10:00:00-10:00,3,10,2,0.742705528389797,0.16795152,0.446809,78.1
2023-03-22 21:00:00+00:00,0.0161704,2023-03-22 11:00:00-10:00,3,11,2,0.8961257881142602,0.16795188,0.275745,79.0
2023-03-22 22:00:00+00:00,-0.226383,2023-03-22 12:00:00-10:00,3,12,2,0.9822025998399199,0.16795224,0.0476597,79.0
2023-03-22 23:00:00+00:00,-0.514042,2023-03-22 13:00:00-10:00,3,13,2,0.9949955927556365,0.1679526,-0.222979,80.1
2023-03-23 00:00:00+00:00,-0.19234,2023-03-22 14:00:00-10:00,3,14,2,0.9336246117053328,0.16795296,-0.670638,81.0
2023-03-23 01:00:00+00:00,-0.453617,2023-03-22 15:00:00-10:00,3,15,2,0.8023178577050537,0.16795332,-0.307234,81.0
2023-03-23 02:00:00+00:00,-0.195745,2023-03-22 16:00:00-10:00,3,16,2,0.6101977596934225,0.16795368,-0.511489,81.0
2023-03-23 03:00:00+00:00,0.165106,2023-03-22 17:00:00-10:00,3,17,2,0.37112492171584566,0.16795404,-0.571915,81.0
2023-03-23 04:00:00+00:00,0.603404,2023-03-22 18:00:00-10:00,3,18,2,0.10849028824607647,0.1679544,-0.622979,78.1
2023-03-23 05:00:00+00:00,0.791489,2023-03-22 19:00:00-10:00,3,19,2,0.0,0.16795476,0.139575,77.0
2023-03-23 06:00:00+00:00,0.786383,2023-03-22 20:00:00-10:00,3,20,2,0.0,0.16795512,0.348936,77.0
2023-03-23 07:00:00+00:00,0.724255,2023-03-22 21:00:00-10:00,3,21,2,0.0,0.16795548,0.586383,75.9
2023-03-23 08:00:00+00:00,0.680851,2023-03-22 22:00:00-10:00,3,22,2,0.0,0.16795584,0.632341,75.0
2023-03-23 09:00:00+00:00,0.600851,2023-03-22 23:00:00-10:00,3,23,2,0.0,0.1679562,0.617021,75.0
2023-03-23 10:00:00+00:00,0.546383,2023-03-23 00:00:00-10:00,3,0,3,0.0,0.16795656,0.596596,73.9
2023-03-23 11:00:00+00:00,0.47234,2023-03-23 01:00:00-10:00,3,1,3,0.0,0.16795692,0.562553,72.0
2023-03-23 12:00:00+00:00,0.441702,2023-03-23 02:00:00-10:00,3,2,3,0.0,0.16795728,0.52,72.0
2023-03-23 13:00:00+00:00,0.437447,2023-03-23 03:00:00-10:00,3,3,3,0.0,0.16795764,0.467234,71.1
2023-03-23 14:00:00+00:00,0.430638,2023-03-23 04:00:00-10:00,3,4,3,0.0,0.167958,0.418723,71.1
2023-03-23 15:00:00+00:00,0.460426,2023-03-23 05:00:00-10:00,3,5,3,0.0,0.16795836,0.384681,73.0
2023-03-23 16:00:00+00:00,0.470638,2023-03-23 06:00:00-10:00,3,6,3,0.0,0.16795872,0.364255,73.0
2023-03-23 17:00:00+00:00,0.44766,2023-03-23 07:00:00-10:00,3,7,3,0.03279354990475681,0.16795908,0.360851,73.0
2023-03-23 18:00:00+00:00,0.351489,2023-03-23 08:00:00-10:00,3,8,3,0.2857952252615835,0.16795944,0.358298,73.0
2023-03-23 19:00:00+00:00,0.230638,2023-03-23 09:00:00-10:00,3,9,3,0.536316428759359,0.1679598,0.385532,73.0
2023-03-23 20:00:00+00:00,-0.0842552,2023-03-23 10:00:00-10:00,3,10,3,0.7458814797770746,0.16796016,0.40766,73.0
2023-03-23 21:00:00+00:00,0.0442554,2023-03-23 11:00:00-10:00,3,11,3,0.8988146575888885,0.16796052,0.185532,73.0
2023-03-23 22:00:00+00:00,0.0442554,2023-03-23 12:00:00-10:00,3,12,3,0.9844276605677871,0.16796088,-0.171064,73.0
2023-03-23 23:00:00+00:00,0.356596,2023-03-23 13:00:00-10:00,3,13,3,0.9968149948739216,0.16796124,-0.455319,73.0
2023-03-24 00:00:00+00:00,-0.213617,2023-03-23 14:00:00-10:00,3,14,3,0.9351247300611136,0.1679616,-0.63234,73.0
2023-03-24 01:00:00+00:00,-0.161702,2023-03-23 15:00:00-10:00,3,15,3,0.8036054197908188,0.16796196,-0.519149,73.0
2023-03-24 02:00:00+00:00,-0.191489,2023-03-23 16:00:00-10:00,3,16,3,0.6113891879730153,0.16796232,-0.605106,73.0
2023-03-24 03:00:00+00:00,0.137872,2023-03-23 17:00:00-10:00,3,17,3,0.372326832064966,0.16796268,-0.621276,73.0
2023-03-24 04:00:00+00:00,0.55234,2023-03-23 18:00:00-10:00,3,18,3,0.10967896351242341,0.16796304,-0.532766,73.0
2023-03-24 05:00:00+00:00,0.713191,2023-03-23 19:00:00-10:00,3,19,3,0.0,0.1679634,-0.239149,73.0
2023-03-24 06:00:00+00:00,0.727659,2023-03-23 20:00:00-10:00,3,20,3,0.0,0.16796376,0.164255,73.0
2023-03-24 07:00:00+00:00,0.714042,2023-03-23 21:00:00-10:00,3,21,3,0.0,0.16796412,0.529362,73.0
2023-03-24 08:00:00+00:00,0.643404,2023-03-23 22:00:00-10:00,3,22,3,0.0,0.16796448,0.678298,73.0
2023-03-24 09:00:00+00:00,0.556596,2023-03-23 23:00:00-10:00,3,23,3,0.0,0.16796484,0.680851,73.0
2023-03-24 10:00:00+00:00,0.481702,2023-03-24 00:00:00-10:00,3,0,4,0.0,0.1679652,0.627234,73.0
2023-03-24 11:00:00+00:00,0.448511,2023-03-24 01:00:00-10:00,3,1,4,0.0,0.16796556,0.587234,73.0
2023-03-24 12:00:00+00:00,0.403404,2023-03-24 02:00:00-10:00,3,2,4,0.0,0.16796592,0.52,73.0
2023-03-24 13:00:00+00:00,0.39149,2023-03-24 03:00:00-10:00,3,3,4,0.0,0.16796628,0.514894,73.0
2023-03-24 14:00:00+00:00,0.4,2023-03-24 04:00:00-10:00,3,4,4,0.0,0.16796664,0.44766,73.0
2023-03-24 15:00:00+00:00,0.417872,2023-03-24 05:00:00-10:00,3,5,4,0.0,0.167967,0.418723,73.0
2023-03-24 16:00:00+00:00,0.451915,2023-03-24 06:00:00-10:00,3,6,4,0.0,0.16796736,0.411064,73.0
2023-03-24 17:00:00+00:00,0.458724,2023-03-24 07:00:00-10:00,3,7,4,0.03575672520537628,0.16796772,0.413617,73.0
2023-03-24 18:00:00+00:00,0.154043,2023-03-24 08:00:00-10:00,3,8,4,0.2897737961550677,0.16796808,0.413617,73.0
2023-03-24 19:00:00+00:00,-0.181276,2023-03-24 09:00:00-10:00,3,9,4,0.5399221648472795,0.16796844,0.410213,73.0
2023-03-24 20:00:00+00:00,-0.434042,2023-03-24 10:00:00-10:00,3,10,4,0.7490080865717307,0.1679688,0.462128,79.0
2023-03-24 21:00:00+00:00,-0.593191,2023-03-24 11:00:00-10:00,3,11,4,0.9014444311485195,0.16796916,0.245106,80.1
2023-03-24 22:00:00+00:00,-0.564255,2023-03-24 12:00:00-10:00,3,12,4,0.9865875115442551,0.16796952,0.132766,82.0
2023-03-24 23:00:00+00:00,-0.427234,2023-03-24 13:00:00-10:00,3,13,4,0.9985670588911604,0.16796988,-0.18383,82.0
2023-03-25 00:00:00+00:00,-0.236596,2023-03-24 14:00:00-10:00,3,14,4,0.9365594898514911,0.16797024,-0.0834041,82.9
2023-03-25 01:00:00+00:00,-0.307234,2023-03-24 15:00:00-10:00,3,15,4,0.804833572697122,0.1679706,-0.251915,82.0
2023-03-25 02:00:00+00:00,-0.138723,2023-03-24 16:00:00-10:00,3,16,4,0.6125307517222771,0.16797096,-0.521702,80.1
2023-03-25 03:00:00+00:00,0.144681,2023-03-24 17:00:00-10:00,3,17,4,0.3734915897937297,0.16797132,-0.618723,79.0
2023-03-25 04:00:00+00:00,0.618723,2023-03-24 18:00:00-10:00,3,18,4,0.11084881808276438,0.16797168,-0.24851,78.1
2023-03-25 05:00:00+00:00,0.723404,2023-03-24 19:00:00-10:00,3,19,4,0.0,0.16797204,-0.0161701,75.9
2023-03-25 06:00:00+00:00,0.735319,2023-03-24 20:00:00-10:00,3,20,4,0.0,0.1679724,0.18383,75.9
2023-03-25 07:00:00+00:00,0.693617,2023-03-24 21:00:00-10:00,3,21,4,0.0,0.16797276,0.651064,73.9
2023-03-25 08:00:00+00:00,0.634043,2023-03-24 22:00:00-10:00,3,22,4,0.0,0.16797312,0.760851,73.0
2023-03-25 09:00:00+00:00,0.574468,2023-03-24 23:00:00-10:00,3,23,4,0.0,0.16797348,0.765957,69.1
2023-03-25 10:00:00+00:00,0.519149,2023-03-25 00:00:00-10:00,3,0,5,0.0,0.16797384,0.717447,71.1
2023-03-25 11:00:00+00:00,0.479149,2023-03-25 01:00:00-10:00,3,1,5,0.0,0.1679742,0.667234,71.1
2023-03-25 12:00:00+00:00,0.441702,2023-03-25 02:00:00-10:00,3,2,5,0.0,0.16797456,0.582979,71.1
2023-03-25 13:00:00+00:00,0.422979,2023-03-25 03:00:00-10:00,3,3,5,0.0,0.16797492,0.514894,69.1
2023-03-25 14:00:00+00:00,0.422128,2023-03-25 04:00:00-10:00,3,4,5,0.0,0.16797528,0.468936,71.1
2023-03-25 15:00:00+00:00,0.427234,2023-03-25 05:00:00-10:00,3,5,5,0.0,0.16797564,0.42383,71.1
2023-03-25 16:00:00+00:00,0.436596,2023-03-25 06:00:00-10:00,3,6,5,0.0,0.167976,0.396596,70.0
2023-03-25 17:00:00+00:00,0.76,2023-03-25 07:00:00-10:00,3,7,5,0.03880138846704919,0.16797636,0.403404,70.0
2023-03-25 18:00:00+00:00,0.562553,2023-03-25 08:00:00-10:00,3,8,5,0.2937304489014271,0.16797672,0.421277,75.0
2023-03-25 19:00:00+00:00,0.331915,2023-03-25 09:00:00-10:00,3,9,5,0.5434890066684152,0.16797708,0.425532,78.1
2023-03-25 20:00:00+00:00,0.166809,2023-03-25 10:00:00-10:00,3,10,5,0.7520833014157551,0.16797744,0.417021,81.0
2023-03-25 21:00:00+00:00,-0.190638,2023-03-25 11:00:00-10:00,3,11,5,0.9040136221666722,0.1679778,0.189787,82.9
2023-03-25 22:00:00+00:00,-0.193191,2023-03-25 12:00:00-10:00,3,12,5,0.9886812522463795,0.16797816,-0.156596,82.9
2023-03-25 23:00:00+00:00,-0.144681,2023-03-25 13:00:00-10:00,3,13,5,1.0002514559552655,0.16797852,-0.381277,82.0
2023-03-26 00:00:00+00:00,-0.13617,2023-03-25 14:00:00-10:00,3,14,5,0.937929080383942,0.16797888,-0.56,82.9
2023-03-26 01:00:00+00:00,-0.146383,2023-03-25 15:00:00-10:00,3,15,5,0.8060029348530778,0.16797924,-0.63234,82.0
2023-03-26 02:00:00+00:00,-0.121702,2023-03-25 16:00:00-10:00,3,16,5,0.6136233792397123,0.1679796,-0.655319,81.0
2023-03-26 03:00:00+00:00,0.286809,2023-03-25 17:00:00-10:00,3,17,5,0.3746202845183911,0.16797996,-0.553191,82.9
2023-03-26 04:00:00+00:00,0.620425,2023-03-25 18:00:00-10:00,3,18,5,0.11200076316772369,0.16798032,-0.414468,79.0
2023-03-26 05:00:00+00:00,0.737873,2023-03-25 19:00:00-10:00,3,19,5,0.0,0.16798068,-0.110638,75.9
2023-03-26 06:00:00+00:00,0.717447,2023-03-25 20:00:00-10:00,3,20,5,0.0,0.16798104,0.290213,75.0
2023-03-26 07:00:00+00:00,0.673192,2023-03-25 21:00:00-10:00,3,21,5,0.0,0.1679814,0.643404,73.9
2023-03-26 08:00:00+00:00,0.645957,2023-03-25 22:00:00-10:00,3,22,5,0.0,0.16798176,0.82383,73.9
2023-03-26 09:00:00+00:00,0.596596,2023-03-25 23:00:00-10:00,3,23,5,0.0,0.16798212,0.793191,73.0
2023-03-26 10:00:00+00:00,0.531064,2023-03-26 00:00:00-10:00,3,0,6,0.0,0.16798248,0.745532,72.0
2023-03-26 11:00:00+00:00,0.495319,2023-03-26 01:00:00-10:00,3,1,6,0.0,0.16798284,0.685106,71.1
2023-03-26 12:00:00+00:00,0.450213,2023-03-26 02:00:00-10:00,3,2,6,0.0,0.1679832,0.605106,70.0
2023-03-26 13:00:00+00:00,0.422979,2023-03-26 03:00:00-10:00,3,3,6,0.0,0.16798356,0.547234,69.1
2023-03-26 14:00:00+00:00,0.417872,2023-03-26 04:00:00-10:00,3,4,6,0.0,0.16798392,0.514042,69.1
2023-03-26 15:00:00+00:00,0.418723,2023-03-26 05:00:00-10:00,3,5,6,0.0,0.16798428,0.483404,69.1
2023-03-26 16:00:00+00:00,0.433192,2023-03-26 06:00:00-10:00,3,6,6,0.0,0.16798464,0.474043,69.1
2023-03-26 17:00:00+00:00,0.443404,2023-03-26 07:00:00-10:00,3,7,6,0.041918900877997003,0.167985,0.47234,70.0
2023-03-26 18:00:00+00:00,0.177021,2023-03-26 08:00:00-10:00,3,8,6,0.29766221669640486,0.16798536,0.495319,75.0
2023-03-26 19:00:00+00:00,-0.166808,2023-03-26 09:00:00-10:00,3,9,6,0.5470144703477589,0.16798572,0.505532,78.1
2023-03-26 20:00:00+00:00,-0.290213,2023-03-26 10:00:00-10:00,3,10,6,0.755105154618473,0.16798608,0.76,81.0
2023-03-26 21:00:00+00:00,-0.417021,2023-03-26 11:00:00-10:00,3,11,6,0.906520830490675,0.16798644,0.689362,80.1
2023-03-26 22:00:00+00:00,-0.308085,2023-03-26 12:00:00-10:00,3,12,6,0.9907080720451276,0.1679868,0.338724,82.9
2023-03-26 23:00:00+00:00,-0.524255,2023-03-26 13:00:00-10:00,3,13,6,1.0018679450205143,0.16798716,0.438298,84.0
2023-03-27 00:00:00+00:00,-0.504681,2023-03-26 14:00:00-10:00,3,14,6,0.9392337713766664,0.16798752,0.331064,82.0
2023-03-27 01:00:00+00:00,-0.421276,2023-03-26 15:00:00-10:00,3,15,6,0.8071141929524329,0.16798788,0.203404,82.0
2023-03-27 02:00:00+00:00,-0.111489,2023-03-26 16:00:00-10:00,3,16,6,0.6146680511264618,0.16798824,0.297021,79.0
2023-03-27 03:00:00+00:00,0.317447,2023-03-26 17:00:00-10:00,3,17,6,0.3757140399482491,0.1679886,0.354043,78.1
2023-03-27 04:00:00+00:00,0.688511,2023-03-26 18:00:00-10:00,3,18,6,0.11313573462894652,0.16798896,0.750638,78.1
2023-03-27 05:00:00+00:00,0.766809,2023-03-26 19:00:00-10:00,3,19,6,0.0,0.16798932,0.440851,77.0
2023-03-27 06:00:00+00:00,0.78383,2023-03-26 20:00:00-10:00,3,20,6,0.0,0.16798968,0.641702,75.9
2023-03-27 07:00:00+00:00,0.721702,2023-03-26 21:00:00-10:00,3,21,6,0.0,0.16799004,0.714043,75.9
2023-03-27 08:00:00+00:00,0.673192,2023-03-26 22:00:00-10:00,3,22,6,0.0,0.1679904,0.773617,75.9
2023-03-27 09:00:00+00:00,0.601702,2023-03-26 23:00:00-10:00,3,23,6,0.0,0.16799076,0.777872,75.9
2023-03-27 10:00:00+00:00,0.52766,2023-03-27 00:00:00-10:00,3,0,0,0.0,0.16799112,0.757447,70.0
2023-03-27 11:00:00+00:00,0.48,2023-03-27 01:00:00-10:00,3,1,0,0.0,0.16799148,0.706383,69.1
2023-03-27 12:00:00+00:00,0.432341,2023-03-27 02:00:00-10:00,3,2,0,0.0,0.16799184,0.644255,68.0
2023-03-27 13:00:00+00:00,0.41617,2023-03-27 03:00:00-10:00,3,3,0,0.0,0.1679922,0.578724,66.9
2023-03-27 14:00:00+00:00,0.425532,2023-03-27 04:00:00-10:00,3,4,0,0.0,0.16799256,0.540426,64.9
2023-03-27 15:00:00+00:00,0.425532,2023-03-27 05:00:00-10:00,3,5,0,0.0,0.16799292,0.497872,64.9
2023-03-27 16:00:00+00:00,0.431489,2023-03-27 06:00:00-10:00,3,6,0,0.0,0.16799328,0.479149,66.0
2023-03-27 17:00:00+00:00,0.41617,2023-03-27 07:00:00-10:00,3,7,0,0.045100849947108224,0.16799364,0.488511,66.0
2023-03-27 18:00:00+00:00,0.144681,2023-03-27 08:00:00-10:00,3,8,0,0.30156618273804636,0.167994,0.517447,73.0
2023-03-27 19:00:00+00:00,-0.157447,2023-03-27 09:00:00-10:00,3,9,0,0.5504961392461453,0.16799436,0.497021,79.0
2023-03-27 20:00:00+00:00,-0.229787,2023-03-27 10:00:00-10:00,3,10,0,0.7580717567382774,0.16799472,0.502128,79.0
2023-03-27 21:00:00+00:00,-0.108085,2023-03-27 11:00:00-10:00,3,11,0,0.9089647440508927,0.16799508,0.332766,81.0
2023-03-27 22:00:00+00:00,-0.201702,2023-03-27 12:00:00-10:00,3,12,0,0.9926672507954245,0.16799544,0.0834044,82.0
2023-03-27 23:00:00+00:00,-0.220425,2023-03-27 13:00:00-10:00,3,13,0,1.00341637243535,0.1679958,-0.139574,82.0
2023-03-28 00:00:00+00:00,-0.417872,2023-03-27 14:00:00-10:00,3,14,0,0.9404739116272821,0.16799616,-0.331064,80.1
2023-03-28 01:00:00+00:00,-0.267234,2023-03-27 15:00:00-10:00,3,15,0,0.8081680998481534,0.16799652,0.190638,81.0
2023-03-28 02:00:00+00:00,0.0740426,2023-03-27 16:00:00-10:00,3,16,0,0.6156657976041975,0.16799688,0.400851,78.1
2023-03-28 03:00:00+00:00,0.408511,2023-03-27 17:00:00-10:00,3,17,0,0.37677401085349416,0.16799724,0.374468,79.0
2023-03-28 04:00:00+00:00,0.642553,2023-03-27 18:00:00-10:00,3,18,0,0.11425468941021788,0.1679976,0.665532,78.1
2023-03-28 05:00:00+00:00,0.809362,2023-03-27 19:00:00-10:00,3,19,0,0.0,0.16799796,0.763404,75.9
2023-03-28 06:00:00+00:00,0.803404,2023-03-27 20:00:00-10:00,3,20,0,0.0,0.16799832,0.748085,71.1
2023-03-28 07:00:00+00:00,0.754043,2023-03-27 21:00:00-10:00,3,21,0,0.0,0.16799868,0.73617,72.0
2023-03-28 08:00:00+00:00,0.68,2023-03-27 22:00:00-10:00,3,22,0,0.0,0.16799904,0.664681,70.0
2023-03-28 09:00:00+00:00,0.589787,2023-03-27 23:00:00-10:00,3,23,0,0.0,0.1679994,0.595745,70.0
2023-03-28 10:00:00+00:00,0.516596,2023-03-28 00:00:00-10:00,3,0,1,0.0,0.16799976,0.539575,70.0
2023-03-28 11:00:00+00:00,0.46383,2023-03-28 01:00:00-10:00,3,1,1,0.0,0.16800012,0.491064,69.1
2023-03-28 12:00:00+00:00,0.424681,2023-03-28 02:00:00-10:00,3,2,1,0.0,0.16800048,0.454468,69.1
2023-03-28 13:00:00+00:00,0.417021,2023-03-28 03:00:00-10:00,3,3,1,0.0,0.16800084,0.44,68.0
2023-03-28 14:00:00+00:00,0.417021,2023-03-28 04:00:00-10:00,3,4,1,0.0,0.1680012,0.440851,68.0
2023-03-28 15:00:00+00:00,0.434894,2023-03-28 05:00:00-10:00,3,5,1,0.0,0.16800156,0.47234,68.0
2023-03-28 16:00:00+00:00,0.457872,2023-03-28 06:00:00-10:00,3,6,1,0.0,0.16800192,0.499574,69.1
2023-03-28 17:00:00+00:00,0.438298,2023-03-28 07:00:00-10:00,3,7,1,0.0483390840358207,0.16800228,0.499574,70.0
2023-03-28 18:00:00+00:00,0.23149,2023-03-28 08:00:00-10:00,3,8,1,0.305439484513226,0.16800264,0.354894,75.0
2023-03-28 19:00:00+00:00,-0.0212764,2023-03-28 09:00:00-10:00,3,9,1,0.553931667278851,0.168003,0.18383,77.0
2023-03-28 20:00:00+00:00,-0.0357446,2023-03-28 10:00:00-10:00,3,10,1,0.7609813009926256,0.16800336,0.0612767,79.0
2023-03-28 21:00:00+00:00,-0.251915,2023-03-28 11:00:00-10:00,3,11,1,0.9113441402886908,0.16800372,-0.308085,80.1
2023-03-28 22:00:00+00:00,0.217021,2023-03-28 12:00:00-10:00,3,12,1,0.9945581592469724,0.16800408,-0.21617,79.0
2023-03-28 23:00:00+00:00,-0.13617,2023-03-28 13:00:00-10:00,3,13,1,1.0048966713632195,0.16800444,-0.373617,81.0
2023-03-29 00:00:00+00:00,-0.327659,2023-03-28 14:00:00-10:00,3,14,1,0.9416499275369196,0.1680048,-0.371064,82.0
2023-03-29 01:00:00+00:00,0.133617,2023-03-28 15:00:00-10:00,3,15,1,0.809165472333618,0.16800516,-0.451064,81.0
2023-03-29 02:00:00+00:00,0.0995745,2023-03-28 16:00:00-10:00,3,16,1,0.6166176957566136,0.16800552,-0.167659,81.0
2023-03-29 03:00:00+00:00,0.377021,2023-03-28 17:00:00-10:00,3,17,1,0.37780137999720437,0.16800588,0.465532,79.0
2023-03-29 04:00:00+00:00,0.622128,2023-03-28 18:00:00-10:00,3,18,1,0.11535860200338226,0.16800624,0.660426,75.9
2023-03-29 05:00:00+00:00,0.75234,2023-03-28 19:00:00-10:00,3,19,1,0.0,0.1680066,0.773617,75.0
2023-03-29 06:00:00+00:00,0.745532,2023-03-28 20:00:00-10:00,3,20,1,0.0,0.16800696,0.75234,73.0
2023-03-29 07:00:00+00:00,0.682553,2023-03-28 21:00:00-10:00,3,21,1,0.0,0.16800732,0.74383,73.9
2023-03-29 08:00:00+00:00,0.625532,2023-03-28 22:00:00-10:00,3,22,1,0.0,0.16800768,0.67234,73.0
2023-03-29 09:00:00+00:00,0.545532,2023-03-28 23:00:00-10:00,3,23,1,0.0,0.16800804,0.588936,71.1
2023-03-29 10:00:00+00:00,0.497021,2023-03-29 00:00:00-10:00,3,0,2,0.0,0.1680084,0.534468,72.0
2023-03-29 11:00:00+00:00,0.46383,2023-03-29 01:00:00-10:00,3,1,2,0.0,0.16800876,0.480851,75.9
2023-03-29 12:00:00+00:00,0.444255,2023-03-29 02:00:00-10:00,3,2,2,0.0,0.16800912,0.444255,75.9
2023-03-29 13:00:00+00:00,0.440851,2023-03-29 03:00:00-10:00,3,3,2,0.0,0.16800948,0.435745,75.9
2023-03-29 14:00:00+00:00,0.445107,2023-03-29 04:00:00-10:00,3,4,2,0.0,0.16800984,0.434894,75.9
2023-03-29 15:00:00+00:00,0.488511,2023-03-29 05:00:00-10:00,3,5,2,0.0,0.1680102,0.437447,77.0
2023-03-29 16:00:00+00:00,0.498724,2023-03-29 06:00:00-10:00,3,6,2,0.0,0.16801056,0.467234,77.0
2023-03-29 17:00:00+00:00,0.49617,2023-03-29 07:00:00-10:00,3,7,2,0.05162573559902312,0.16801092,0.468936,77.0
2023-03-29 18:00:00+00:00,0.330213,2023-03-29 08:00:00-10:00,3,8,2,0.30927931792592916,0.16801128,0.354043,78.1
2023-03-29 19:00:00+00:00,0.262979,2023-03-29 09:00:00-10:00,3,9,2,0.5573187820726466,0.16801164,0.0808511,79.0
2023-03-29 20:00:00+00:00,0.321702,2023-03-29 10:00:00-10:00,3,10,2,0.7638320654906269,0.168012,0.0680852,81.0
2023-03-29 21:00:00+00:00,0.105532,2023-03-29 11:00:00-10:00,3,11,2,0.9136578874003167,0.16801236,0.0161704,80.1
2023-03-29 22:00:00+00:00,-0.131915,2023-03-29 12:00:00-10:00,3,12,2,0.9963802592750107,0.16801272,-0.226383,80.1
2023-03-29 23:00:00+00:00,-0.315744,2023-03-29 13:00:00-10:00,3,13,2,1.0063088610389403,0.16801308,-0.514042,82.0
2023-03-30 00:00:00+00:00,-0.375319,2023-03-29 14:00:00-10:00,3,14,2,0.94276232149509,0.16801344,-0.19234,82.9
2023-03-30 01:00:00+00:00,-0.14383,2023-03-29 15:00:00-10:00,3,15,2,0.810107188817497,0.1680138,-0.453617,82.0
2023-03-30 02:00:00+00:00,-0.0459572,2023-03-29 16:00:00-10:00,3,16,2,0.6175248667033688,0.16801416,-0.195745,81.0
2023-03-30 03:00:00+00:00,0.193192,2023-03-29 17:00:00-10:00,3,17,2,0.37879735504083356,0.16801452,0.165106,79.0
2023-03-30 04:00:00+00:00,0.525106,2023-03-29 18:00:00-10:00,3,18,2,0.11644846095594136,0.16801488,0.603404,78.1
2023-03-30 05:00:00+00:00,0.753192,2023-03-29 19:00:00-10:00,3,19,2,0.0,0.16801524,0.791489,75.9
2023-03-30 06:00:00+00:00,0.771915,2023-03-29 20:00:00-10:00,3,20,2,0.0,0.1680156,0.786383,77.0
2023-03-30 07:00:00+00:00,0.720851,2023-03-29 21:00:00-10:00,3,21,2,0.0,0.16801596,0.724255,75.9
2023-03-30 08:00:00+00:00,0.682553,2023-03-29 22:00:00-10:00,3,22,2,0.0,0.16801632,0.680851,77.0
2023-03-30 09:00:00+00:00,0.614468,2023-03-29 23:00:00-10:00,3,23,2,0.0,0.16801668,0.600851,77.0
2023-03-30 10:00:00+00:00,0.55234,2023-03-30 00:00:00-10:00,3,0,3,0.0,0.16801704,0.546383,75.9
2023-03-30 11:00:00+00:00,0.514042,2023-03-30 01:00:00-10:00,3,1,3,0.0,0.1680174,0.47234,75.9
2023-03-30 12:00:00+00:00,0.481702,2023-03-30 02:00:00-10:00,3,2,3,0.0,0.16801776,0.441702,77.0
2023-03-30 13:00:00+00:00,0.474894,2023-03-30 03:00:00-10:00,3,3,3,0.0,0.16801812,0.437447,75.9
2023-03-30 14:00:00+00:00,0.468085,2023-03-30 04:00:00-10:00,3,4,3,0.0,0.16801848,0.430638,75.0
2023-03-30 15:00:00+00:00,0.499575,2023-03-30 05:00:00-10:00,3,5,3,0.0,0.16801884,0.460426,75.0
2023-03-30 16:00:00+00:00,0.508936,2023-03-30 06:00:00-10:00,3,6,3,0.0,0.1680192,0.470638,73.0
2023-03-30 17:00:00+00:00,0.484255,2023-03-30 07:00:00-10:00,3,7,3,0.05495323554631301,0.16801956,0.44766,72.0
2023-03-30 18:00:00+00:00,0.158298,2023-03-30 08:00:00-10:00,3,8,3,0.3130829412587697,0.16801992,0.351489,75.9
2023-03-30 19:00:00+00:00,-0.131064,2023-03-30 09:00:00-10:00,3,9,3,0.5606552879537187,0.16802028,0.230638,79.0
2023-03-30 20:00:00+00:00,-0.268085,2023-03-30 10:00:00-10:00,3,10,3,0.7666224152830958,0.16802064,-0.0842552,80.1
2023-03-30 21:00:00+00:00,-0.324255,2023-03-30 11:00:00-10:00,3,11,3,0.9159049453945127,0.168021,0.0442554,82.0
2023-03-30 22:00:00+00:00,-0.118298,2023-03-30 12:00:00-10:00,3,12,3,0.9981331039321641,0.16802136,0.0442554,82.9
